name,ra,dec,lii,bii,error_radius,time,end_time,Trigger Time,trigger_type,reliability,trigger_timescale,trigger_algorithm,channel_low,channel_high,adc_low,adc_high,detector_mask,geo_long,geo_lat,ra_scx,dec_scx,ra_scz,dec_scz,theta,phi,localization_source
TGF150705946,321.55,50.95,93.477,0.2074,28.2333,1436128778.413801,1436129360.054782,1436128913.391745,TGF,1.0,16,119,5,7,1353,4095,11,275.8167,5.7333,122.6906,9.8402,204.7177,-38.6483,135.0,230.0,"Fermi, GBM FSW"
TGF231206136,20.35,51.0833,127.7259,-11.5093,50.0,1701828846.225344,1701829046.933328,1701828985.31604,TGF,1.0,16,43,5,7,1353,4095,1001000000,44.6333,24.1167,246.7529,-19.371,167.9231,28.8546,95.1018,132.02,"Fermi, GBM"
TGF100819608,67.9667,51.15,153.9188,2.0493,35.1333,1282221223.968275,1282221838.378099,1282221357.426211,TGF,1.0,16,119,5,7,1353,4095,11,276.0,21.35,153.135,-21.2404,133.3677,67.5582,35.0,245.9833,"Fermi, GBM FSW"
TGF140110804,202.0,51.1833,109.3206,64.9678,50.0,1389377720.739873,1389378335.151266,1389377857.638346,TGF,1.0,16,116,5,7,1353,4095,1100101110011,18.9333,0.2167,285.9798,-15.9154,31.768,-43.6569,170.0,210.0,"Fermi, GBM FSW"
TGF200814018,237.3667,51.2,81.0485,48.8574,26.15,1597357415.726016,1597358021.943006,1597357547.375876,TGF,1.0,16,119,5,7,1353,4095,11,107.9667,4.3667,148.8063,9.2743,48.4237,47.8209,80.0,82.0,"Fermi, GBM FSW"
TGF190107320,291.1667,51.4,82.9678,16.0299,26.0667,1546843088.648406,1546843703.060764,1546843226.459004,TGF,1.0,16,117,5,7,1353,4095,1101000000010,185.45,-17.9,288.7755,-24.5598,79.9403,-62.4504,160.0,315.0,"Fermi, GBM FSW"
TGF160420112,325.683,51.5,95.7593,-1.1312,50.0,1461112727.716537,1461112880.29523,1461112861.382881,TGF,1.0,16,43,5,7,1353,4095,11110111011100,294.5167,-0.5667,52.3115,-13.7503,156.1502,-44.3471,170.001,209.998,"Fermi, GBM"
TGF180629435,164.4167,51.5833,156.3702,57.5151,12.9667,1530260648.982029,1530261263.39137,1530260783.975986,TGF,1.0,16,119,5,7,1353,4095,11,263.9833,10.1833,81.4639,12.3412,0.3276,-35.1555,160.0,45.0,"Fermi, GBM FSW"
TGF131011026,249.0167,51.6167,79.2475,41.697,29.1667,1381444473.248421,1381445087.657842,1381444612.466414,TGF,1.0,16,119,5,7,1353,4095,11,101.5,-4.6833,217.4778,25.9732,160.0111,-47.8284,125.0,0.0,"Fermi, GBM FSW"
TGF101026710,202.5167,51.65,108.9828,64.4194,26.2667,1288105231.770189,1288105846.180576,1288105363.580418,TGF,1.0,16,116,5,7,1353,4095,100000000111,136.767,-4.35,188.3559,6.5719,92.8402,39.8382,70.0,43.0,"Fermi, GBM FSW"
TGF190708316,142.5667,51.7167,165.5437,45.2506,26.8333,1562563962.277856,1562564576.687278,1562564095.383793,TGF,1.0,16,116,5,7,1353,4095,10100000001111,269.8833,8.9,108.6986,28.7131,266.3365,59.3607,60.0,17.0,"Fermi, GBM FSW"
TGF171106428,90.8333,51.95,161.3749,14.1689,50.0,1509959677.144575,1509960291.5546,1509959814.794643,TGF,1.0,16,117,5,7,1353,4095,10100000000010,75.8833,9.05,180.3712,21.7422,253.392,-36.2137,160.0,330.0,"Fermi, GBM FSW"
TGF210914297,175.8333,52.0,145.5404,62.0352,31.4833,1631595902.308103,1631596508.527748,1631596033.494477,TGF,1.0,16,119,5,7,1353,4095,11,296.8333,14.0167,170.329,6.8516,69.3352,57.7864,55.0,31.0,"Fermi, GBM FSW"
TGF130807946,63.45,52.15,151.2343,0.7656,27.1167,1375907981.468461,1375908587.685411,1375908112.846304,TGF,1.0,16,116,5,7,1353,4095,110000100011,296.2167,8.95,120.9737,-6.1274,202.9435,52.4585,70.0,285.0,"Fermi, GBM FSW"
TGF181026231,59.15,52.2167,149.2232,-0.9401,25.9167,1540524650.125766,1540525264.536475,1540524782.895957,TGF,1.0,16,119,5,7,1353,4095,11,123.2,6.6333,210.3406,-39.8705,211.463,50.1241,75.0,198.0,"Fermi, GBM FSW"
TGF120524451,178.5167,52.2667,142.2074,62.6613,28.3667,1337849192.041169,1337849806.449786,1337849329.499003,TGF,1.0,16,119,5,7,1353,4095,11,285.75,8.333,64.2593,20.7043,332.7944,3.8696,120.0,87.0,"Fermi, GBM FSW"
TGF211223374,256.8667,52.2667,79.5254,36.8216,26.85,1640246208.913288,1640246823.324077,1640246345.667605,TGF,1.0,16,116,5,7,1353,4095,1110,221.95,8.4667,245.5854,24.8964,119.5986,51.697,70.0,21.0,"Fermi, GBM FSW"
TGF130520833,270.1333,52.2833,80.0503,28.7274,30.8667,1369072655.397056,1369073237.038118,1369072790.023001,TGF,1.0,16,119,5,7,1353,4095,11,278.75,23.9167,54.0829,-16.8137,73.9134,72.1916,55.0,211.0,"Fermi, GBM FSW"
TGF170629303,196.7833,52.4,117.3546,64.558,32.8,1498713205.53402,1498713819.940062,1498713339.807321,TGF,1.0,16,119,5,7,1353,4095,11,298.2,18.1833,258.2935,69.5811,277.9417,-19.3205,100.0,31.0,"Fermi, GBM FSW"
TGF140306672,196.4,52.5167,117.929,64.4738,23.6167,1394118357.366224,1394118971.777737,1394118490.680568,TGF,1.0,16,116,5,7,1353,4095,100000111,27.8833,-12.15,2.2436,4.529,95.2678,33.6659,70.0,236.0,"Fermi, GBM FSW"
TGF180705245,117.45,52.5667,165.6579,29.8912,26.05,1530762631.409119,1530763245.819989,1530762765.683426,TGF,1.0,16,119,5,7,1353,4095,11,280.8333,7.4667,58.0044,-15.2806,315.9846,-37.3165,160.0,75.0,"Fermi, GBM FSW"
TGF170608123,42.45,52.6667,140.4608,-6.1296,18.3667,1496883295.686422,1496883729.869744,1496883429.176585,TGF,1.0,16,119,5,7,1353,4095,11,286.8667,8.1667,113.3435,-1.9701,204.8249,-36.9261,160.0,300.0,"Fermi, GBM FSW"
TGF100905058,220.817,52.6667,91.4006,57.067,15.5833,1283642472.599119,1283643087.008701,1283642605.481118,TGF,1.0,16,1,3,4,259,1352,100100000000,24.867,7.85,162.0267,9.3045,60.3418,51.0284,75.0117,62.9936,"Fermi, GBM"
TGF140221969,287.25,52.6833,83.2672,18.7439,26.35,1393020815.216996,1393021429.627946,1393020954.339395,TGF,1.0,16,116,5,7,1353,4095,10111,33.0833,-17.1,293.1618,19.8606,191.0999,30.05,70.0,27.0,"Fermi, GBM FSW"
TGF230808367,5.3167,52.7833,118.3104,-9.8175,28.9833,1691477144.436023,1691477758.848944,1691477283.510786,TGF,1.0,16,118,5,7,1353,4095,1010001,133.9833,10.5333,135.9762,16.1244,226.6034,2.1683,115.073,259.99,"Fermi, GBM"
TGF181027980,262.1,52.8333,80.2031,33.6378,25.0333,1540675693.520057,1540676307.930927,1540675829.602401,TGF,1.0,16,116,5,7,1353,4095,10100100100011,11.7333,-2.7,180.1692,24.3037,66.8496,41.2371,85.0,66.0,"Fermi, GBM FSW"
TGF151214443,334.55,53.0,100.9905,-3.2167,23.4333,1450085704.409856,1450086318.819679,1450085836.235856,TGF,1.0,16,118,5,7,1353,4095,1011001,279.5333,5.5,263.146,-22.957,169.0558,-9.5581,135.0,101.0,"Fermi, GBM FSW"
TGF140630946,326.7333,53.0667,97.2632,-0.3528,50.0,1404160822.255124,1404161436.664706,1404160958.049157,TGF,1.0,16,119,5,7,1353,4095,11,276.9,8.0667,118.2812,10.8287,200.0616,-36.7754,140.0,235.0,"Fermi, GBM FSW"
TGF210620681,183.9667,53.1667,134.7666,63.1366,30.5167,1624198708.24133,1624199322.653528,1624198845.076033,TGF,1.0,16,117,5,7,1353,4095,10010000000010,144.05,-3.0167,83.9759,29.564,324.5386,40.906,80.0,72.0,"Fermi, GBM FSW"
TGF180904258,71.55,53.2667,153.7972,5.0961,14.4333,1536034117.17563,1536034731.587546,1536034249.898024,TGF,1.0,16,116,5,7,1353,4095,100001111011,137.7833,-3.25,158.2391,11.8386,237.5156,-41.5946,165.0,320.0,"Fermi, GBM FSW"
TGF210306416,324.6667,53.2833,96.466,0.6196,26.7,1615020992.15042,1615021606.561813,1615021126.888776,TGF,1.0,16,50,4,7,497,4095,1100,126.4833,-15.5333,338.6979,-13.3197,57.0899,40.3611,60.0,296.0,"Fermi, GBM FSW"
TGF210617308,54.5167,53.3167,146.3394,-1.8082,32.3833,1623907316.185927,1623907856.869335,1623907448.876618,TGF,1.0,16,119,5,7,1353,4095,11,275.9667,10.25,87.0969,21.887,324.2541,53.4709,50.0,0.0,"Fermi, GBM FSW"
TGF190927996,103.8167,53.4833,162.8654,22.0437,34.9,1569621146.459793,1569621760.871266,1569621282.942134,TGF,1.0,16,116,5,7,1353,4095,10010100011,113.2333,11.1833,192.4596,-7.3302,107.372,33.6512,20.0,105.0,"Fermi, GBM FSW"
TGF170804714,6.0,53.5,118.8054,-9.1518,27.3333,1501859180.363953,1501859794.774501,1501859316.462189,TGF,1.0,16,119,5,7,1353,4095,11,346.4,7.7,127.6398,8.0973,227.6832,50.7918,70.0,258.0,"Fermi, GBM FSW"
TGF190928808,242.1167,53.7667,83.3654,45.3276,36.9667,1569691270.565696,1569691884.978014,1569691407.704361,TGF,1.0,16,119,5,7,1353,4095,11,285.0667,18.8833,176.0307,-16.536,242.118,53.7789,0.0,0.0,"Fermi, GBM FSW"
TGF220706006,332.65,54.0,100.6204,-1.7537,31.0333,1657058758.823079,1657059291.312245,1657058891.673213,TGF,1.0,16,116,5,7,1353,4095,1000000100011,273.95,9.5833,105.9279,23.7492,231.2642,52.7382,54.9963,266.996,"Fermi, GBM"
TGF151016666,196.8167,54.15,117.8553,62.822,24.5,1445003768.766761,1445004383.17755,1445003907.745126,TGF,1.0,16,116,5,7,1353,4095,101001010011,97.2,3.7833,218.3994,-28.7852,336.4482,-40.5589,150.0,280.0,"Fermi, GBM FSW"
TGF200205836,252.15,54.15,82.2119,39.4783,28.4333,1580929318.445398,1580929932.858078,1580929453.264099,TGF,1.0,16,116,5,7,1353,4095,1010000011,73.05,-18.9833,320.4353,-23.9205,118.3018,-64.4123,155.0,108.0,"Fermi, GBM FSW"
TGF160910781,121.5667,54.35,163.8023,32.4727,31.5,1473525710.677712,1473526325.088863,1473525847.352086,TGF,1.0,16,119,5,7,1353,4095,11,345.1667,12.7833,147.1763,-16.0625,223.5034,39.3849,65.0,288.0,"Fermi, GBM FSW"
TGF180621046,221.1667,54.3667,93.4903,55.8026,26.4833,1529535835.431218,1529536449.840197,1529535973.833123,TGF,1.0,16,118,5,7,1353,4095,10010001,97.4333,4.8167,99.3709,13.1183,354.2183,48.2813,70.0,97.0,"Fermi, GBM FSW"
TGF151027635,16.2,54.5,124.8917,-8.3209,34.3,1445955097.931238,1445955712.341343,1445955236.221375,TGF,1.0,16,119,5,7,1353,4095,11,24.2833,3.2,184.3235,12.865,262.8678,-41.0109,135.0,238.0,"Fermi, GBM FSW"
TGF120226231,39.5833,54.7333,138.039,-4.9725,34.8833,1330230657.439426,1330231271.849531,1330230789.697449,TGF,1.0,16,118,5,7,1353,4095,110001,148.517,-8.883,331.4416,-14.7464,50.352,36.158,20.0,270.0,"Fermi, GBM FSW"
TGF130704808,263.7,54.75,82.5253,32.7487,34.8833,1372958483.774275,1372959065.415859,1372958616.416323,TGF,1.0,16,116,5,7,1353,4095,11000010,34.9167,7.6833,110.5549,9.3817,0.4229,64.3573,45.0,122.0,"Fermi, GBM FSW"
TGF230325748,48.1167,54.8667,142.3547,-2.5971,25.4167,1679763277.121124,1679763891.53147,1679763410.80336,TGF,1.0,16,43,5,7,1353,4095,1010000,117.7,8.2667,359.9031,10.0155,253.2651,58.3336,65.0059,55.0023,Known Source
TGF100303848,244.9333,54.9833,84.3845,43.4196,26.4167,1267643938.45958,1267644552.871415,1267644075.550126,TGF,1.0,16,119,5,7,1353,4095,11,292.683,1.733,329.6596,-36.4031,11.533,45.2813,70.0,242.0,"Fermi, GBM FSW"
TGF110310755,16.9167,55.1,125.273,-7.698,26.6167,1299776673.598194,1299777288.008058,1299776812.848414,TGF,1.0,16,118,5,7,1353,4095,11010001,151.75,-1.95,347.3557,-0.9463,258.2025,41.8232,70.0,59.0,"Fermi, GBM FSW"
TGF211019653,215.467,55.1,98.7183,57.5705,50.0,1634650677.215007,1634651291.625957,1634650809.617306,TGF,1.0,16,119,5,7,1353,4095,11,100.9,-1.9,199.4879,-43.9634,32.6348,-45.2759,170.016,180.003,"Fermi, GBM"
TGF161014770,83.7833,55.1333,156.4595,11.9961,25.45,1476462477.137353,1476463001.434247,1476462521.921942,TGF,1.0,16,116,5,7,1353,4095,10010000001,287.3833,-2.4,198.3419,-48.1585,202.4573,41.768,70.0,215.0,"Fermi, GBM FSW"
TGF121211289,243.033,55.1667,85.0424,44.4159,8.8,1355205197.397101,1355205803.616303,1355205329.03139,TGF,1.0,16,1,3,4,259,1352,11000100000,180.683,-13.583,267.3338,-17.8906,345.3419,32.7668,70.0102,285.002,"Fermi, GBM"
TGF201211320,252.6167,55.2167,83.5301,39.0667,34.35,1607668728.304397,1607669342.71595,1607668864.978811,TGF,1.0,16,119,5,7,1353,4095,11,133.6167,-3.05,0.0,90.0,0.0,90.0,135.0,295.0,"Fermi, GBM FSW"
TGF140424564,338.5167,55.3,104.1808,-2.4901,33.3667,1398338960.145499,1398339574.555765,1398339094.947544,TGF,1.0,16,119,5,7,1353,4095,11,19.6,0.55,15.5386,-2.9454000000000002,102.6814,44.0926,70.0,296.0,"Fermi, GBM FSW"
TGF160625273,101.2167,55.4333,160.3874,21.1623,27.9,1466829091.740091,1466829706.149352,1466829225.822003,TGF,1.0,16,119,5,7,1353,4095,11,279.6667,9.2333,49.9259,-7.1163,314.7399,-35.9052,150.0,60.0,"Fermi, GBM FSW"
TGF220722175,297.1833,55.5,88.3935,14.5411,19.6167,1658455765.682535,1658456380.091836,1658455904.484478,TGF,1.0,16,43,5,7,1353,4095,101000,99.5167,3.7,132.4884,33.5314,77.1826,-40.6606,150.0,90.0,"Fermi, GBM FSW"
TGF230604742,243.817,55.55,85.3759,43.879,28.5167,1685893563.741933,1685893997.924812,1685893696.255919,TGF,1.0,16,119,5,7,1353,4095,11,284.9167,7.9667,45.1944,-15.1841,115.4843,51.176,65.0037,215.958,"Fermi, GBM"
TGF110405773,130.6167,55.6333,162.0281,37.6157,32.7,1302021088.89935,1302021703.309375,1302021223.477457,TGF,1.0,16,117,5,7,1353,4095,1100000000010,116.867,-1.3,358.2268,-11.0581,257.0592,-44.742,145.0,158.0,"Fermi, GBM FSW"
TGF180425518,222.4333,55.6667,94.365,54.4001,25.9833,1524651948.868766,1524652435.277434,1524651957.860872,TGF,1.0,16,119,5,7,1353,4095,11,6.4333,4.1,16.9286,34.2495,72.0798,-40.005,155.0,276.0,"Fermi, GBM FSW"
TGF220418286,187.55,55.7,129.1403,61.1715,26.3833,1650257352.545482,1650257966.955748,1650257490.995586,TGF,1.0,16,116,5,7,1353,4095,101000011,105.25,-8.2,357.4054,-12.4605,77.9211,36.7115,70.0,220.0,"Fermi, GBM FSW"
TGF150416485,324.7667,56.0167,98.3229,2.6271,26.9167,1429176926.387353,1429177508.029139,1429177065.077569,TGF,1.0,16,116,5,7,1353,4095,100010011,184.7833,-12.9167,38.5066,-24.2844,172.0251,-56.7657,165.0,140.0,"Fermi, GBM FSW"
TGF190311817,353.35,56.05,112.1383,-5.1777,25.7667,1552329239.318316,1552329853.728501,1552329373.000471,TGF,1.0,16,50,4,7,497,4095,10100000000,84.8167,4.4,333.5569,21.9,217.4466,47.5908,70.0,31.9833,"Fermi, GBM FSW"
TGF160113734,338.0833,56.2667,104.459,-1.5327,12.9,1452702852.323382,1452703466.73224,1452702989.429377,TGF,1.0,16,116,5,7,1353,4095,11000100000010,110.2833,-1.2667,355.4762,-4.5371,83.639,21.999,80.0,298.0,"Fermi, GBM FSW"
TGF170504455,196.1833,56.3,119.1593,60.7308,34.7167,1493887978.154826,1493888559.797135,1493888111.46909,TGF,1.0,16,119,5,7,1353,4095,11,107.0667,-5.7333,38.9659,19.8999,104.1548,-49.2172,130.0,255.0,"Fermi, GBM FSW"
TGF091213783,273.1667,56.45,85.0119,27.57,31.2167,1260726314.448242,1260726928.859715,1260726448.802653,TGF,1.0,16,117,5,7,1353,4095,1100000000,26.303,2.287,256.6366,-19.0992,4.6277,-41.733,124.4217,286.0427,"Fermi, GBM FSW"
TGF240606217,264.85,56.5,84.6195,32.1481,13.2,1717643411.605266,1717644017.823181,1717643543.287352,TGF,1.0,16,116,5,7,1353,4095,1000011000011,128.4667,1.2833,74.7067,47.225,75.4105,-42.7729,165.019,19.9629,"Fermi, GBM"
TGF221016776,264.75,56.6833,84.8344,32.2077,26.3833,1665938149.739496,1665938755.959101,1665938281.181954,TGF,1.0,16,116,5,7,1353,4095,10000011011,117.7167,1.4167,185.8311,41.0986,34.8305,45.0759,70.0,48.0,"Fermi, GBM FSW"
TGF190225451,345.8833,56.7667,108.5159,-3.0542,30.2333,1551088050.814337,1551088665.225488,1551088185.36066,TGF,1.0,16,119,5,7,1353,4095,11,130.7,-12.15,0.0,90.0,0.0,90.0,155.0,288.0,"Fermi, GBM FSW"
TGF230918829,32.8667,56.8,133.7617,-4.3796,34.7833,1695059447.071852,1695060061.483607,1695059585.490373,TGF,1.0,16,119,5,7,1353,4095,11,104.05,21.6167,174.5335,5.8598,69.7602,68.0762,19.9844,180.078,"Fermi, GBM"
TGF170728844,32.1667,56.8833,133.3703,-4.4151,28.1167,1501265601.616828,1501266216.027698,1501265734.963037,TGF,1.0,16,118,5,7,1353,4095,10001001,345.5,11.0167,132.3774,27.1577,267.8548,54.2644,60.0,290.0,"Fermi, GBM FSW"
TGF211214366,285.8833,56.9333,87.2577,20.8863,31.3667,1639467847.028223,1639468461.439978,1639467984.374772,TGF,1.0,16,116,5,7,1353,4095,1100000010011,123.4167,-4.9167,254.2305,-31.6261,313.6034,39.5993,25.0,264.0,"Fermi, GBM FSW"
TGF150905034,297.5333,56.9667,89.8366,15.0332,34.9667,1441406839.388944,1441407248.996057,1441406970.767149,TGF,1.0,16,119,5,7,1353,4095,11,282.5167,6.6,175.5517,30.241,308.9921,49.7075,10.0,0.0,"Fermi, GBM FSW"
TGF170213352,283.25,57.0167,86.8942,22.2835,25.1667,1486970675.843547,1486971290.25486,1486970812.821963,TGF,1.0,16,118,5,7,1353,4095,10001001,116.95,-25.3667,322.5139,8.8485,16.7658,-75.0793,145.0,18.0,"Fermi, GBM FSW"
TGF240518664,34.1333,57.05,134.3407,-3.9248,19.05,1716040411.027041,1716041025.437348,1716040544.949228,TGF,1.0,16,43,5,7,1353,4095,1000010000,115.2833,0.4,91.4685,-22.1853,204.1794,-43.4334,165.012,259.949,"Fermi, GBM"
TGF130515687,266.0,57.0833,85.3291,31.5369,34.85,1368628029.436974,1368628643.844666,1368628162.526576,TGF,1.0,16,117,5,7,1353,4095,1100000000010,115.1333,3.9167,44.6065,35.1561,265.2969,47.1134,10.0,30.0,"Fermi, GBM FSW"
TGF190923110,348.1667,57.1167,109.8015,-3.2155,14.0,1569198945.491615,1569199559.901439,1569199081.23765,TGF,1.0,16,43,5,7,1353,4095,10011101000100,108.3833,10.3167,181.5469,46.3575,178.5114,-43.6023,165.0,340.0,"Fermi, GBM FSW"
TGF230908593,317.383,57.15,96.2129,6.2844,35.1,1694175143.327263,1694175757.737529,1694175277.153493,TGF,1.0,16,119,5,7,1353,4095,11,141.4167,-1.9333,185.7663,35.7361,316.3948,42.1441,15.0142,319.932,"Fermi, GBM"
TGF230120335,3.5667,57.4667,117.9305,-5.0436,26.25,1674197982.100412,1674198596.511362,1674198119.174704,TGF,1.0,16,116,5,7,1353,4095,10100100011,116.6333,-20.0667,294.9902,-24.503,11.0039,27.9355,30.0,250.0,"Fermi, GBM FSW"
TGF240217972,22.5,57.5167,128.1115,-4.9667,26.2167,1708208241.662478,1708208847.881158,1708208373.408736,TGF,1.0,16,117,5,7,1353,4095,1100000010,18.4667,-9.9833,291.7477,29.4626,178.1307,35.3433,84.9036,65.7821,"Fermi, GBM"
TGF240208883,350.75,57.65,111.2948,-3.2098,26.35,1707422966.330905,1707423556.164519,1707423104.989095,TGF,1.0,16,118,5,7,1353,4095,10100001,105.0333,-2.3667,312.223,-6.4232,227.9321,41.4647,69.9942,69.9832,"Fermi, GBM"
TGF140127556,348.6833,57.8833,110.3428,-2.6052,30.5667,1390825145.062333,1390825759.474169,1390825278.760743,TGF,1.0,16,119,5,7,1353,4095,11,19.6,-17.4833,293.4615,-30.6529,3.6711,29.7395,30.0,250.0,"Fermi, GBM FSW"
TGF200108507,90.85,57.95,155.755,16.7512,26.2,1578481669.404374,1578482275.62426,1578481801.102754,TGF,1.0,16,116,5,7,1353,4095,1001000101011,34.6667,-12.9833,278.3558,-31.1335,345.2681,32.9916,70.0,199.0,"Fermi, GBM FSW"
TGF240409112,307.967,57.95,93.653,10.7246,27.4167,1712623124.660227,1712623681.725883,1712623263.270539,TGF,1.0,16,119,5,7,1353,4095,11,254.3,5.1667,30.8695,30.2687,161.978,48.406,70.0,300.98,"Fermi, GBM"
TGF170704510,30.1833,58.2333,131.9673,-3.4176,19.8333,1499163172.208646,1499163786.61855,1499163305.906774,TGF,1.0,16,116,5,7,1353,4095,10100000000011,133.8,-2.4833,103.2703,22.1404,214.5228,41.697,80.0,298.0,"Fermi, GBM FSW"
TGF180922623,348.9333,58.2667,110.6054,-2.296,32.2833,1537620925.609937,1537621540.020807,1537621058.364317,TGF,1.0,16,116,5,7,1353,4095,100001000011,263.25,14.7833,181.7952,-3.2544,97.1954,58.86,50.0,137.0,"Fermi, GBM FSW"
TGF180526910,340.2333,58.45,106.5457,-0.2072,33.0833,1527364100.326936,1527364714.738852,1527364232.313426,TGF,1.0,16,117,5,7,1353,4095,10011100000010,117.45,15.05,77.0831,12.9756,338.3159,33.4842,25.0,72.0,"Fermi, GBM FSW"
TGF130512046,89.9167,58.5667,154.9553,16.5655,26.3167,1368313479.681672,1368314094.090571,1368313615.219581,TGF,1.0,16,117,5,7,1353,4095,11000000010,20.1833,0.9167,46.7067,20.8502,294.8309,44.3711,75.0,47.0,"Fermi, GBM FSW"
TGF111126681,191.7333,58.5667,124.0576,58.5517,22.1,1322320699.978369,1322321314.388314,1322320836.10851,TGF,1.0,16,119,5,7,1353,4095,11,119.333,-7.917,284.9195,34.730199999999996,46.5675,37.1224,80.0,298.0,"Fermi, GBM FSW"
TGF140427474,237.35,58.6,91.1884,46.0535,26.1667,1398590434.365758,1398591048.775783,1398590570.479886,TGF,1.0,16,117,5,7,1353,4095,1001000000010,27.25,1.45,8.2729,-16.213,81.4364,44.8884,75.0,235.0,"Fermi, GBM FSW"
TGF120422444,11.95,58.7333,122.4587,-4.1350999999999996,50.0,1335083787.963134,1335084402.372716,1335083920.013072,TGF,1.0,16,119,5,7,1353,4095,11,144.2,-6.483,51.2202,-30.4519,184.9294,-49.6083,170.0,240.0,"Fermi, GBM FSW"
TGF220506826,100.2667,58.7333,156.8375,21.6454,18.4833,1651859230.641925,1651859845.054364,1651859367.332594,TGF,1.0,16,117,5,7,1353,4095,10100000010,103.8167,2.3333,43.2331,17.485,294.4673,45.602,75.0,57.0,"Fermi, GBM FSW"
TGF230227716,332.633,58.8333,103.3913,2.2068,25.9,1677514118.535201,1677514732.948646,1677514253.770034,TGF,1.0,16,116,5,7,1353,4095,10001000011,36.8333,-19.1833,335.5538,2.3251,60.6206,-64.7249,139.987,329.017,"Fermi, GBM"
TGF221001560,115.2167,58.9,158.2684,29.2633,18.8667,1664623442.326623,1664624056.737614,1664623579.832938,TGF,1.0,16,119,5,7,1353,4095,11,88.0833,18.1,195.3902,20.6543,332.5222,62.7823,55.0,298.0,"Fermi, GBM FSW"
TGF130531952,74.9833,58.9667,150.5099,10.1479,34.85,1370033278.059894,1370033892.468672,1370033414.989708,TGF,1.0,16,116,5,7,1353,4095,10100111,118.6667,15.85,79.453,29.3465,9.1488,-30.9399,105.0,26.0,"Fermi, GBM FSW"
TGF231208267,146.35,58.9667,154.8348,44.9504,26.6167,1702012948.075247,1702013562.488128,1702013082.909881,TGF,1.0,16,118,5,7,1353,4095,10000101,109.1167,-7.85,241.8909,-34.6411,303.8905,34.1962,84.9865,237.994,"Fermi, LAT"
TGF180929781,49.8833,59.3,140.8438,1.6796,26.25,1538239344.589296,1538239549.393053,1538239479.695745,TGF,1.0,16,119,5,7,1353,4095,11,294.8,1.3167,176.159,-13.3236,252.5988,44.7134,75.0,240.0,"Fermi, GBM FSW"
TGF220120365,146.5333,59.3333,154.3085,44.8843,30.6167,1642664607.279374,1642665213.497651,1642664738.849491,TGF,1.0,16,119,5,7,1353,4095,11,21.2167,1.8833,331.6167,4.9861,246.1424,-42.1272,130.0,124.0,"Fermi, GBM FSW"
TGF140520699,55.2,59.4167,143.0077,3.3164,26.25,1400597057.603033,1400597672.012092,1400597194.389014,TGF,1.0,16,116,5,7,1353,4095,1000000010010,143.7,-6.8667,50.5153,26.4469,297.8986,37.7079,70.0,27.0,"Fermi, GBM FSW"
TGF120704951,349.75,59.45,111.4211,-1.34,18.5,1341434819.836392,1341435098.369019,1341434957.038665,TGF,1.0,16,116,5,7,1353,4095,100101000011,297.65,4.2,106.9458,20.7803,178.2505,-40.1875,160.007,284.997,"Fermi, GBM"
TGF100129593,230.1833,59.6167,95.2418,48.7049,28.5167,1264770736.276326,1264771350.687879,1264770868.550764,TGF,1.0,16,119,5,7,1353,4095,0,,,339.4091,23.3009,98.4832,48.4494,,,"Fermi, GBM FSW"
TGF231106425,167.233,59.65,144.2399,53.0302,27.1,1699261751.115726,1699262365.527038,1699261887.294146,TGF,1.0,16,116,5,7,1353,4095,10000001001,121.9,7.6833,221.3176,-16.106,290.2728,51.1973,60.0097,272.998,"Fermi, GBM"
TGF230228431,216.0,59.7833,103.4168,53.697,25.9333,1677575896.460102,1677576510.873024,1677576034.958848,TGF,1.0,16,117,5,7,1353,4095,111000000010,81.1167,2.7333,328.3519,-16.0364,48.9674,29.566,89.9987,244.994,"Fermi, GBM"
TGF160507324,54.4833,59.8167,142.4773,3.4213,30.4333,1462599841.850916,1462600456.260498,1462599975.532991,TGF,1.0,16,119,5,7,1353,4095,11,280.65,8.35,17.776699999999998,-2.2535,286.1016,-36.6062,140.001,54.99,"Fermi, GBM"
TGF200903230,286.6333,60.1667,90.6894,21.4946,34.7,1599103770.520163,1599104384.932159,1599103905.578654,TGF,1.0,16,118,5,7,1353,4095,1100001,280.0833,21.3833,164.9915,19.5913,316.5405,67.9618,15.0,80.0,"Fermi, GBM FSW"
TGF201107119,49.7167,60.4833,140.1393,2.6344,50.0,1604713720.420705,1604714334.831172,1604713855.590843,TGF,1.0,16,116,5,7,1353,4095,101011,104.8667,-6.5333,213.2573,31.008,236.3139,-56.8462,175.0,300.0,"Fermi, GBM FSW"
TGF130206086,234.65,60.6667,94.7503,46.2689,35.05,1360112468.245067,1360113082.655092,1360112600.455132,TGF,1.0,16,117,5,7,1353,4095,10001000000010,24.65,-0.3,306.2709,-3.1513,219.2437,43.2888,20.0,75.0,"Fermi, GBM FSW"
TGF210428633,317.25,60.7667,98.8672,8.7667,27.05,1619615401.100099,1619616007.320951,1619615532.574703,TGF,1.0,16,119,5,7,1353,4095,11,23.7333,-2.2833,28.735500000000002,16.371,114.6499,-13.6325,130.0,301.0,"Fermi, GBM FSW"
TGF230117229,217.53,60.84,103.4624,52.3971,26.2,1673929669.628897,1673930284.042221,1673929808.031768,TGF,1.0,16,116,5,7,1353,4095,1010010100111,149.4,-9.3667,285.9106,-27.3484,3.4128,22.7047,91.9981,256.0,"Fermi, GBM"
