Top,Flux,Region,Start,Trigger Time,Links,
45,M3.13,2415,1442770320,1442772180,1442773740,https://www.spaceweatherlive.com/en/archive/2015/09/20/xray.html
46,M3.03,2403,1440788160,1440788580,1440788760,https://www.spaceweatherlive.com/en/archive/2015/08/28/xray.html
47,M3.03,2268,1422531120,1422531720,1422532320,https://www.spaceweatherlive.com/en/archive/2015/01/29/xray.html
48,M2.98,2268,1422577920,1422578640,1422579720,https://www.spaceweatherlive.com/en/archive/2015/01/30/xray.html
49,M2.97,2360,1434243120,1434243540,1434244140,https://www.spaceweatherlive.com/en/archive/2015/06/14/xray.html
50,M2.94,2322,1429635300,1429635600,1429636140,https://www.spaceweatherlive.com/en/archive/2015/04/21/xray.html
1,X1.09,2567,1469250000,1469250960,1469251440,https://www.spaceweatherlive.com/en/archive/2016/07/23/xray.html
2,M9.63,2529,1460938440,1460939340,1460939940,https://www.spaceweatherlive.com/en/archive/2016/04/18/xray.html
3,M7.91,2567,1469251620,1469251860,1469251980,https://www.spaceweatherlive.com/en/archive/2016/07/23/xray.html
4,M7.18,2567,1469238360,1469239860,1469240580,https://www.spaceweatherlive.com/en/archive/2016/07/23/xray.html
5,M3.43,2473,1451776200,1451693460,1451696460,https://www.spaceweatherlive.com/en/archive/2016/01/02/xray.html
6,M2.91,2567,1469340540,1469341200,1469341920,https://www.spaceweatherlive.com/en/archive/2016/07/24/xray.html
7,M2.82,2567,1469381400,1469382180,1469383920,https://www.spaceweatherlive.com/en/archive/2016/07/24/xray.html
8,M2.57,2497,1455376560,1455377040,1455377160,https://www.spaceweatherlive.com/en/archive/2016/02/13/xray.html
9,M1.96,-,1470580620,1470581040,1470581280,https://www.spaceweatherlive.com/en/archive/2016/08/07/xray.html
10,M1.81,2615,1480462140,1480462680,1480462800,https://www.spaceweatherlive.com/en/archive/2016/11/29/xray.html
11,M1.74,2567,1469061720,1469061960,1469062200,https://www.spaceweatherlive.com/en/archive/2016/07/21/xray.html
12,M1.71,2497,1455532860,1455534000,1455534360,https://www.spaceweatherlive.com/en/archive/2016/02/15/xray.html
13,M1.49,2497,1455477480,1455477960,1455478140,https://www.spaceweatherlive.com/en/archive/2016/02/14/xray.html
14,M1.49,2497,1455273360,1455274020,1455274380,https://www.spaceweatherlive.com/en/archive/2016/02/12/xray.html
15,M1.48,2615,1480439940,1480440180,1480440360,https://www.spaceweatherlive.com/en/archive/2016/11/29/xray.html
16,M1.43,2567,1469064840,1469065740,1469066640,https://www.spaceweatherlive.com/en/archive/2016/07/21/xray.html
17,M1.38,2488,1453981680,1453982520,1453983360,https://www.spaceweatherlive.com/en/archive/2016/01/28/xray.html
18,M1.36,2497,1455684840,1455685260,1455685620,https://www.spaceweatherlive.com/en/archive/2016/02/17/xray.html
19,M1.32,2567,1469105220,1469105700,1469106180,https://www.spaceweatherlive.com/en/archive/2016/07/21/xray.html
20,M1.28,2497,1455221880,1455224580,1455226080,https://www.spaceweatherlive.com/en/archive/2016/02/11/xray.html
21,M1.27,2574,1470702840,1470703320,1470703920,https://www.spaceweatherlive.com/en/archive/2016/08/09/xray.html
22,M1.24,2564,1468111980,1468112340,1468112580,https://www.spaceweatherlive.com/en/archive/2016/07/10/xray.html
23,M1.22,2572,1470582180,1470582540,1470582960,https://www.spaceweatherlive.com/en/archive/2016/08/07/xray.html
24,M1.08,2615,1480402980,1480403400,1480403520,https://www.spaceweatherlive.com/en/archive/2016/11/29/xray.html
25,M1.07,2543,1463225280,1463225640,1463225820,https://www.spaceweatherlive.com/en/archive/2016/05/14/xray.html
26,M1.06,2497,1455732360,1455732780,1455733140,https://www.spaceweatherlive.com/en/archive/2016/02/17/xray.html
27,M1.04,2567,1469099160,1469099940,1469100120,https://www.spaceweatherlive.com/en/archive/2016/07/21/xray.html
28,M1.03,2497,1455760140,1455760680,1455761040,https://www.spaceweatherlive.com/en/archive/2016/02/18/xray.html
29,C9.94,2497,1455443520,1455445500,1455445800,https://www.spaceweatherlive.com/en/archive/2016/02/14/xray.html
30,C9.93,2567,1469367240,1469369040,1469369460,https://www.spaceweatherlive.com/en/archive/2016/07/24/xray.html
31,C9.82,2497,1455297000,1455297660,1455298020,https://www.spaceweatherlive.com/en/archive/2016/02/12/xray.html
32,C9.77,2567,1468652220,1468652640,1468652820,https://www.spaceweatherlive.com/en/archive/2016/07/16/xray.html
33,C9.5,2567,1469169240,1469170260,1469170680,https://www.spaceweatherlive.com/en/archive/2016/07/22/xray.html
34,C9.46,2565,1468791060,1468798500,1468713660,https://www.spaceweatherlive.com/en/archive/2016/07/17/xray.html
35,C9.3,2552,1465682340,1465684080,1465684980,https://www.spaceweatherlive.com/en/archive/2016/06/11/xray.html
36,C8.97,2595,1474522800,1474523220,1474523520,https://www.spaceweatherlive.com/en/archive/2016/09/22/xray.html
37,C8.7,2615,1480468440,1480468740,1480468980,https://www.spaceweatherlive.com/en/archive/2016/11/30/xray.html
38,C8.28,2529,1460835720,1460836680,1460837520,https://www.spaceweatherlive.com/en/archive/2016/04/16/xray.html
39,C8.11,2574,1470652560,1470653040,1470653400,https://www.spaceweatherlive.com/en/archive/2016/08/08/xray.html
40,C8.1,2571,1470608760,1470609120,1470609600,https://www.spaceweatherlive.com/en/archive/2016/08/07/xray.html
41,C7.54,2488,1453958220,1453958580,1453958880,https://www.spaceweatherlive.com/en/archive/2016/01/28/xray.html
42,C7.53,2497,1455524760,1455525660,1455525960,https://www.spaceweatherlive.com/en/archive/2016/02/15/xray.html
43,C7.39,2494,1454609700,1454610120,1454610480,https://www.spaceweatherlive.com/en/archive/2016/02/04/xray.html
44,C7.33,2561,1467877740,1467878160,1467878760,https://www.spaceweatherlive.com/en/archive/2016/07/07/xray.html
45,C6.99,2543,1463284680,1463285340,1463285760,https://www.spaceweatherlive.com/en/archive/2016/05/15/xray.html
46,C6.79,2543,1463238900,1463239140,1463239320,https://www.spaceweatherlive.com/en/archive/2016/05/14/xray.html
47,C6.72,2567,1469052180,1469053020,1469055240,https://www.spaceweatherlive.com/en/archive/2016/07/20/xray.html
48,C6.63,2497,1455739500,1455740520,1455742200,https://www.spaceweatherlive.com/en/archive/2016/02/17/xray.html
49,C6.33,2565,1468829340,1468830180,1468830720,https://www.spaceweatherlive.com/en/archive/2016/07/18/xray.html
50,C6.08,2567,1468984080,1468984620,1468985160,https://www.spaceweatherlive.com/en/archive/2016/07/20/xray.html
1,X13.37,2673,1504698780,1504699320,1504699800,https://www.spaceweatherlive.com/en/archive/2017/09/06/xray.html
2,X11.88,2673,1505057700,1505059560,1505061060,https://www.spaceweatherlive.com/en/archive/2017/09/10/xray.html
3,X3.7,2673,1504688220,1504689000,1504689420,https://www.spaceweatherlive.com/en/archive/2017/09/06/xray.html
4,X1.99,2673,1504794000,1504794960,1504796100,https://www.spaceweatherlive.com/en/archive/2017/09/07/xray.html
5,X1.16,2673,1504856400,1504856940,1504857480,https://www.spaceweatherlive.com/en/archive/2017/09/08/xray.html
6,X1.09,2673,1504779060,1504779300,1504779480,https://www.spaceweatherlive.com/en/archive/2017/09/07/xray.html
7,M8.35,2644,1491229140,1491229740,1491230040,https://www.spaceweatherlive.com/en/archive/2017/04/03/xray.html
8,M8.22,2644,1491164760,1491165180,1491165480,https://www.spaceweatherlive.com/en/archive/2017/04/02/xray.html
9,M7.91,2673,1504556880,1504557180,1504557420,https://www.spaceweatherlive.com/en/archive/2017/09/04/xray.html
10,M7.73,2644,1491119400,1491120120,1491120780,https://www.spaceweatherlive.com/en/archive/2017/04/02/xray.html
11,M6.34,2644,1491082500,1491083280,1491084300,https://www.spaceweatherlive.com/en/archive/2017/04/01/xray.html
12,M6.01,2673,1504573380,1504573680,1504573860,https://www.spaceweatherlive.com/en/archive/2017/09/05/xray.html
13,M5.61,2673,1504828200,1504828740,1504743240,https://www.spaceweatherlive.com/en/archive/2017/09/07/xray.html
14,M5.47,2673,1504593180,1504593600,1504593780,https://www.spaceweatherlive.com/en/archive/2017/09/05/xray.html
15,M5.43,2673,1504954200,1504955040,1504957320,https://www.spaceweatherlive.com/en/archive/2017/09/09/xray.html
16,M4.64,2673,1504585980,1504587180,1504588020,https://www.spaceweatherlive.com/en/archive/2017/09/05/xray.html
17,M4.29,2673,1504883340,1504885620,1504886640,https://www.spaceweatherlive.com/en/archive/2017/09/08/xray.html
18,M3.72,2673,1504713060,1504713360,1504713780,https://www.spaceweatherlive.com/en/archive/2017/09/06/xray.html
19,M3.57,2673,1504760340,1504760520,1504760880,https://www.spaceweatherlive.com/en/archive/2017/09/07/xray.html
20,M3.5,2665,1499994420,1499998140,1500002640,https://www.spaceweatherlive.com/en/archive/2017/07/14/xray.html
21,M3.4,2644,1491137520,1491138000,1491138660,https://www.spaceweatherlive.com/en/archive/2017/04/02/xray.html
22,M3.33,2673,1504633020,1504633380,1504633860,https://www.spaceweatherlive.com/en/archive/2017/09/05/xray.html
23,M3.08,2673,1504563000,1504563240,1504563540,https://www.spaceweatherlive.com/en/archive/2017/09/04/xray.html
24,M3.08,2644,1491157080,1491158280,1491161280,https://www.spaceweatherlive.com/en/archive/2017/04/02/xray.html
25,M3.07,2673,1504913580,1504914300,1504914960,https://www.spaceweatherlive.com/en/archive/2017/09/08/xray.html
26,M2.5,2673,1504550760,1504553820,1504554720,https://www.spaceweatherlive.com/en/archive/2017/09/04/xray.html
27,M2.23,2673,1504555140,1504555320,1504555560,https://www.spaceweatherlive.com/en/archive/2017/09/04/xray.html
28,M2.17,2673,1504537860,1504539000,1504539180,https://www.spaceweatherlive.com/en/archive/2017/09/04/xray.html
29,M2.13,2673,1504777740,1504778040,1504778280,https://www.spaceweatherlive.com/en/archive/2017/09/07/xray.html
30,M2.04,2673,1504725660,1504726200,1504726500,https://www.spaceweatherlive.com/en/archive/2017/09/06/xray.html
31,M1.98,2665,1499569740,1499570280,1499571420,https://www.spaceweatherlive.com/en/archive/2017/07/09/xray.html
32,M1.95,-,1503192960,1503193920,1503194580,https://www.spaceweatherlive.com/en/archive/2017/08/20/xray.html
33,M1.87,2673,1504837140,1504837440,1504837740,https://www.spaceweatherlive.com/en/archive/2017/09/08/xray.html
34,M1.86,-,1499096220,1499098500,1499098680,https://www.spaceweatherlive.com/en/archive/2017/07/03/xray.html
35,M1.82,2673,1504503360,1504504140,1504505100,https://www.spaceweatherlive.com/en/archive/2017/09/04/xray.html
36,M1.81,2644,1491180960,1491181500,1491181920,https://www.spaceweatherlive.com/en/archive/2017/04/03/xray.html
37,M1.78,2673,1504740780,1504741140,1504741440,https://www.spaceweatherlive.com/en/archive/2017/09/06/xray.html
38,M1.71,2673,1504841940,1504842180,1504842300,https://www.spaceweatherlive.com/en/archive/2017/09/08/xray.html
39,M1.69,2673,1504994640,1505001180,1504917660,https://www.spaceweatherlive.com/en/archive/2017/09/09/xray.html
40,M1.6,2673,1504930440,1504931280,1504932180,https://www.spaceweatherlive.com/en/archive/2017/09/09/xray.html
41,M1.59,2685,1508541000,1508542080,1508542560,https://www.spaceweatherlive.com/en/archive/2017/10/20/xray.html
42,M1.54,2672,1503256800,1503257940,1503258540,https://www.spaceweatherlive.com/en/archive/2017/08/20/xray.html
43,M1.46,2673,1504548300,1504549320,1504549860,https://www.spaceweatherlive.com/en/archive/2017/09/04/xray.html
44,M1.45,2673,1504582920,1504583460,1504584240,https://www.spaceweatherlive.com/en/archive/2017/09/05/xray.html
45,M1.4,2673,1504571400,1504571700,1504572060,https://www.spaceweatherlive.com/en/archive/2017/09/05/xray.html
46,M1.38,-,1499976060,1499976300,1499976660,https://www.spaceweatherlive.com/en/archive/2017/07/13/xray.html
47,M1.34,2628,1484982840,1484983560,1484983740,https://www.spaceweatherlive.com/en/archive/2017/01/21/xray.html
48,M1.3,2673,1505011200,1505012940,1505013900,https://www.spaceweatherlive.com/en/archive/2017/09/10/xray.html
49,M1.2,-,1504848660,1504849680,1504849980,https://www.spaceweatherlive.com/en/archive/2017/09/08/xray.html
50,M1.2,2673,1504527120,1504527900,1504528380,https://www.spaceweatherlive.com/en/archive/2017/09/04/xray.html
1,M1.17,-,1518010260,1518011220,1518011640,https://www.spaceweatherlive.com/en/archive/2018/02/07/xray.html
2,C6.62,2703,1522396620,1522397040,1522397280,https://www.spaceweatherlive.com/en/archive/2018/03/30/xray.html
3,C6.59,2699,1518267720,1518268860,1518269760,https://www.spaceweatherlive.com/en/archive/2018/02/10/xray.html
4,C3.93,2712,1527527040,1527527400,1527527520,https://www.spaceweatherlive.com/en/archive/2018/05/28/xray.html
5,C3.05,2715,1529543340,1529543700,1529543880,https://www.spaceweatherlive.com/en/archive/2018/06/21/xray.html
6,C2.86,-,1527098580,1527099660,1527100380,https://www.spaceweatherlive.com/en/archive/2018/05/23/xray.html
7,C2.78,2700,1519988160,1519988820,1519989180,https://www.spaceweatherlive.com/en/archive/2018/03/02/xray.html
8,C2.44,2699,1518014100,1518014340,1518014640,https://www.spaceweatherlive.com/en/archive/2018/02/07/xray.html
9,C2.4,-,1530906060,1530907620,1530909720,https://www.spaceweatherlive.com/en/archive/2018/07/06/xray.html
10,C2.12,2699,1518394500,1518399300,1518405660,https://www.spaceweatherlive.com/en/archive/2018/02/12/xray.html
11,C1.57,2699,1517775480,1517775840,1517776200,https://www.spaceweatherlive.com/en/archive/2018/02/04/xray.html
12,C1.51,2699,1517942700,1517943480,1517946240,https://www.spaceweatherlive.com/en/archive/2018/02/06/xray.html
13,C1.43,2712,1528281840,1528282800,1528283160,https://www.spaceweatherlive.com/en/archive/2018/06/06/xray.html
14,C1.4,2710,1527164520,1527165000,1527165300,https://www.spaceweatherlive.com/en/archive/2018/05/24/xray.html
15,C1.36,-,1516260480,1516260900,1516261140,https://www.spaceweatherlive.com/en/archive/2018/01/18/xray.html
16,C1.34,2696,1516588620,1516589820,1516591200,https://www.spaceweatherlive.com/en/archive/2018/01/22/xray.html
17,C1.28,2703,1522587060,1522588080,1522588740,https://www.spaceweatherlive.com/en/archive/2018/04/01/xray.html
18,C1.28,-,1527000420,1527001140,1527002340,https://www.spaceweatherlive.com/en/archive/2018/05/22/xray.html
19,C1.24,2715,1529803860,1529804700,1529805060,https://www.spaceweatherlive.com/en/archive/2018/06/24/xray.html
20,C1.17,2699,1518342600,1518343380,1518344040,https://www.spaceweatherlive.com/en/archive/2018/02/11/xray.html
21,C1.16,-,1527080460,1527080700,1527080940,https://www.spaceweatherlive.com/en/archive/2018/05/23/xray.html
22,C1.13,2712,1528012380,1528012560,1528012680,https://www.spaceweatherlive.com/en/archive/2018/06/03/xray.html
23,C1.12,2699,1517854680,1517855040,1517855160,https://www.spaceweatherlive.com/en/archive/2018/02/05/xray.html
24,C1.11,2699,1517962740,1517963880,1517964360,https://www.spaceweatherlive.com/en/archive/2018/02/07/xray.html
25,C1.04,2699,1518108660,1518109140,1518110460,https://www.spaceweatherlive.com/en/archive/2018/02/08/xray.html
26,C1.03,2699,1518190800,1518191220,1518191520,https://www.spaceweatherlive.com/en/archive/2018/02/09/xray.html
27,C1.02,2724,1539353040,1539353280,1539353580,https://www.spaceweatherlive.com/en/archive/2018/10/12/xray.html
28,C1.02,-,1527519720,1527520020,1527520260,https://www.spaceweatherlive.com/en/archive/2018/05/28/xray.html
29,C1.01,2703,1522486740,1522487460,1522488180,https://www.spaceweatherlive.com/en/archive/2018/03/31/xray.html
30,C1.01,2712,1527524940,1527525360,1527525540,https://www.spaceweatherlive.com/en/archive/2018/05/28/xray.html
31,C1.01,2699,1517778600,1517778900,1517779080,https://www.spaceweatherlive.com/en/archive/2018/02/04/xray.html
32,B9.59,2700,1519950600,1519951920,1519953420,https://www.spaceweatherlive.com/en/archive/2018/03/02/xray.html
33,B9.14,2699,1517771160,1517772120,1517772420,https://www.spaceweatherlive.com/en/archive/2018/02/04/xray.html
34,B8.98,2715,1529522880,1529523300,1529523540,https://www.spaceweatherlive.com/en/archive/2018/06/20/xray.html
35,B8.81,2699,1518121500,1518122040,1518122460,https://www.spaceweatherlive.com/en/archive/2018/02/08/xray.html
36,B8.46,-,1517818140,1517818920,1517819220,https://www.spaceweatherlive.com/en/archive/2018/02/05/xray.html
37,B7.73,2699,1517926440,1517927160,1517928480,https://www.spaceweatherlive.com/en/archive/2018/02/06/xray.html
38,B7.52,2706,1524243300,1524243840,1524244320,https://www.spaceweatherlive.com/en/archive/2018/04/20/xray.html
39,B7.49,2699,1518118980,1518119700,1518120060,https://www.spaceweatherlive.com/en/archive/2018/02/08/xray.html
40,B7.39,-,1527523020,1527523260,1527523500,https://www.spaceweatherlive.com/en/archive/2018/05/28/xray.html
41,B7.25,2699,1518103200,1518103800,1518104100,https://www.spaceweatherlive.com/en/archive/2018/02/08/xray.html
42,B7.17,2700,1519967640,1519968420,1519968840,https://www.spaceweatherlive.com/en/archive/2018/03/02/xray.html
43,B7.09,2699,1518115140,1518115500,1518115800,https://www.spaceweatherlive.com/en/archive/2018/02/08/xray.html
44,B7.07,2712,1527728340,1527728880,1527729660,https://www.spaceweatherlive.com/en/archive/2018/05/31/xray.html
45,B6.81,2700,1520049660,1520050020,1520050320,https://www.spaceweatherlive.com/en/archive/2018/03/03/xray.html
46,B6.78,2713,1529764500,1529764680,1529764800,https://www.spaceweatherlive.com/en/archive/2018/06/23/xray.html
47,B6.69,2699,1518124920,1518125940,1518126300,https://www.spaceweatherlive.com/en/archive/2018/02/08/xray.html
48,B6.58,2699,1518311040,1518311340,1518311460,https://www.spaceweatherlive.com/en/archive/2018/02/11/xray.html
49,B6.57,2699,1518194280,1518194580,1518195240,https://www.spaceweatherlive.com/en/archive/2018/02/09/xray.html
50,B6.45,2699,1518298500,1518299280,1518299760,https://www.spaceweatherlive.com/en/archive/2018/02/10/xray.html
1,M1.41,2740,1557119040,1557119400,1557119520,https://www.spaceweatherlive.com/en/archive/2019/05/06/xray.html
2,M1.05,2740,1557149700,1557150840,1557151020,https://www.spaceweatherlive.com/en/archive/2019/05/06/xray.html
3,C9.66,2740,1557380400,1557381060,1557381360,https://www.spaceweatherlive.com/en/archive/2019/05/09/xray.html
4,C7.57,2736,1553137680,1553137920,1553138100,https://www.spaceweatherlive.com/en/archive/2019/03/21/xray.html
5,C7.56,2733,1548827760,1548828660,1548829140,https://www.spaceweatherlive.com/en/archive/2019/01/30/xray.html
6,C7.2,2733,1548508320,1548508920,1548509640,https://www.spaceweatherlive.com/en/archive/2019/01/26/xray.html
7,C6.95,2736,1553231100,1553231640,1553231820,https://www.spaceweatherlive.com/en/archive/2019/03/22/xray.html
8,C6.94,2736,1553078100,1553080680,1553081640,https://www.spaceweatherlive.com/en/archive/2019/03/20/xray.html
9,C4.07,2736,1553241240,1553241660,1553241840,https://www.spaceweatherlive.com/en/archive/2019/03/22/xray.html
10,C3.71,2736,1553188380,1553188860,1553189940,https://www.spaceweatherlive.com/en/archive/2019/03/21/xray.html
11,C3.04,2736,1553214420,1553214840,1553215080,https://www.spaceweatherlive.com/en/archive/2019/03/22/xray.html
12,C3.01,2733,1548796620,1548797340,1548798480,https://www.spaceweatherlive.com/en/archive/2019/01/29/xray.html
13,C2.95,2740,1557008880,1557009780,1557010620,https://www.spaceweatherlive.com/en/archive/2019/05/04/xray.html
14,C2.88,2740,1557132060,1557132420,1557132660,https://www.spaceweatherlive.com/en/archive/2019/05/06/xray.html
15,C2.83,2741,1557947700,1557948240,1557948420,https://www.spaceweatherlive.com/en/archive/2019/05/15/xray.html
16,C2.78,2733,1548757260,1548758040,1548758400,https://www.spaceweatherlive.com/en/archive/2019/01/29/xray.html
17,C2.43,2740,1557127380,1557128460,1557129240,https://www.spaceweatherlive.com/en/archive/2019/05/06/xray.html
18,C2.37,2732,1546770660,1546771860,1546772400,https://www.spaceweatherlive.com/en/archive/2019/01/06/xray.html
19,C2.14,2736,1553179200,1553179440,1553179620,https://www.spaceweatherlive.com/en/archive/2019/03/21/xray.html
20,C2.12,2740,1557136500,1557136920,1557137100,https://www.spaceweatherlive.com/en/archive/2019/05/06/xray.html
21,C2.11,2736,1553285760,1553286180,1553286780,https://www.spaceweatherlive.com/en/archive/2019/03/22/xray.html
22,C1.98,2733,1548846960,1548847440,1548847920,https://www.spaceweatherlive.com/en/archive/2019/01/30/xray.html
23,C1.94,2734,1552014360,1552015080,1552017480,https://www.spaceweatherlive.com/en/archive/2019/03/08/xray.html
24,C1.93,2740,1557229920,1557230160,1557230220,https://www.spaceweatherlive.com/en/archive/2019/05/07/xray.html
25,C1.86,2736,1553242380,1553242740,1553242920,https://www.spaceweatherlive.com/en/archive/2019/03/22/xray.html
26,C1.71,2736,1553136720,1553137200,1553137440,https://www.spaceweatherlive.com/en/archive/2019/03/21/xray.html
27,C1.71,2736,1553183880,1553184060,1553184180,https://www.spaceweatherlive.com/en/archive/2019/03/21/xray.html
28,C1.67,2740,1557222660,1557226080,1557226680,https://www.spaceweatherlive.com/en/archive/2019/05/07/xray.html
29,C1.66,2740,1557222660,1557225960,1557226680,https://www.spaceweatherlive.com/en/archive/2019/05/07/xray.html
30,C1.48,2736,1553249640,1553249940,1553250300,https://www.spaceweatherlive.com/en/archive/2019/03/22/xray.html
31,C1.46,2740,1557171660,1557172200,1557172320,https://www.spaceweatherlive.com/en/archive/2019/05/06/xray.html
32,C1.45,2736,1553383800,1553385540,1553300220,https://www.spaceweatherlive.com/en/archive/2019/03/23/xray.html
33,C1.43,2740,1557164700,1557164940,1557165120,https://www.spaceweatherlive.com/en/archive/2019/05/06/xray.html
34,C1.42,2736,1553287920,1553289540,1553290260,https://www.spaceweatherlive.com/en/archive/2019/03/22/xray.html
35,C1.41,2736,1553201640,1553202780,1553203140,https://www.spaceweatherlive.com/en/archive/2019/03/21/xray.html
36,C1.4,2733,1548867600,1548867900,1548868020,https://www.spaceweatherlive.com/en/archive/2019/01/30/xray.html
37,C1.4,2736,1553454960,1553455860,1553456400,https://www.spaceweatherlive.com/en/archive/2019/03/24/xray.html
38,C1.36,2740,1556923740,1556926260,1556927340,https://www.spaceweatherlive.com/en/archive/2019/05/03/xray.html
39,C1.34,2740,1557063360,1557063720,1557063900,https://www.spaceweatherlive.com/en/archive/2019/05/05/xray.html
40,C1.31,2736,1553375340,1553376000,1553376420,https://www.spaceweatherlive.com/en/archive/2019/03/23/xray.html
41,C1.26,2736,1553198040,1553198340,1553198520,https://www.spaceweatherlive.com/en/archive/2019/03/21/xray.html
42,C1.26,2736,1553394480,1553394780,1553395860,https://www.spaceweatherlive.com/en/archive/2019/03/24/xray.html
43,C1.24,2733,1548519240,1548520080,1548520500,https://www.spaceweatherlive.com/en/archive/2019/01/26/xray.html
44,C1.23,2732,1546752720,1546753860,1546754460,https://www.spaceweatherlive.com/en/archive/2019/01/06/xray.html
45,C1.23,2733,1548844260,1548844680,1548844980,https://www.spaceweatherlive.com/en/archive/2019/01/30/xray.html
46,C1.23,2736,1553257860,1553258340,1553258520,https://www.spaceweatherlive.com/en/archive/2019/03/22/xray.html
47,C1.21,2733,1548746400,1548747360,1548747720,https://www.spaceweatherlive.com/en/archive/2019/01/29/xray.html
48,C1.18,2736,1553385420,1553299440,1553300100,https://www.spaceweatherlive.com/en/archive/2019/03/23/xray.html
49,C1.17,2736,1553126580,1553127180,1553127540,https://www.spaceweatherlive.com/en/archive/2019/03/21/xray.html
50,C1.17,2736,1553380560,1553380740,1553380860,https://www.spaceweatherlive.com/en/archive/2019/03/23/xray.html
1,M4.4,2790,1606653240,1606655460,1606657260,https://www.spaceweatherlive.com/en/archive/2020/11/29/xray.html
2,M1.1,2764,1590736380,1590737040,1590737280,https://www.spaceweatherlive.com/en/archive/2020/05/29/xray.html
3,C9.3,-,1590748860,1590749160,1590749400,https://www.spaceweatherlive.com/en/archive/2020/05/29/xray.html
4,C7.4,2790,1607355960,1607358720,1607362380,https://www.spaceweatherlive.com/en/archive/2020/12/07/xray.html
5,C7.3,2781,1604534460,1604535720,1604536440,https://www.spaceweatherlive.com/en/archive/2020/11/05/xray.html
6,C5.7,2781,1604812380,1604812680,1604812980,https://www.spaceweatherlive.com/en/archive/2020/11/08/xray.html
7,C4.3,2779,1603971000,1603972200,1603973220,https://www.spaceweatherlive.com/en/archive/2020/10/29/xray.html
8,C4.3,2785,1606172340,1606174500,1606175820,https://www.spaceweatherlive.com/en/archive/2020/11/23/xray.html
9,C4.3,2778,1603779060,1603779360,1603779660,https://www.spaceweatherlive.com/en/archive/2020/10/27/xray.html
10,C4,2792,1607954940,1607956620,1607957760,https://www.spaceweatherlive.com/en/archive/2020/12/14/xray.html
11,C3.8,2790,1606795680,1606796820,1606797240,https://www.spaceweatherlive.com/en/archive/2020/12/01/xray.html
12,C3.8,2786,1606394520,1606395180,1606396020,https://www.spaceweatherlive.com/en/archive/2020/11/26/xray.html
13,C3.5,2774,1602860220,1602861060,1602861360,https://www.spaceweatherlive.com/en/archive/2020/10/16/xray.html
14,C3.4,2778,1604250900,1604251800,1604252400,https://www.spaceweatherlive.com/en/archive/2020/11/01/xray.html
15,C3.4,2786,1606276020,1606276920,1606278060,https://www.spaceweatherlive.com/en/archive/2020/11/25/xray.html
16,C3.3,2785,1606065780,1606066260,1606066620,https://www.spaceweatherlive.com/en/archive/2020/11/22/xray.html
17,C3.1,2786,1606604340,1606605480,1606606320,https://www.spaceweatherlive.com/en/archive/2020/11/28/xray.html
18,C2.9,2786,1606569960,1606570500,1606570980,https://www.spaceweatherlive.com/en/archive/2020/11/28/xray.html
19,C2.8,-,1604620860,1604621100,1604621460,https://www.spaceweatherlive.com/en/archive/2020/11/06/xray.html
20,C2.7,-,1604619060,1604620560,1604534460,https://www.spaceweatherlive.com/en/archive/2020/11/05/xray.html
21,C2.6,2782,1605119760,1605121920,1605123480,https://www.spaceweatherlive.com/en/archive/2020/11/11/xray.html
22,C2.6,-,1606418400,1606425780,1606434780,https://www.spaceweatherlive.com/en/archive/2020/11/26/xray.html
23,C2.5,2782,1605153480,1605154380,1605154800,https://www.spaceweatherlive.com/en/archive/2020/11/12/xray.html
24,C2.3,2781,1604569080,1604570040,1604570280,https://www.spaceweatherlive.com/en/archive/2020/11/05/xray.html
25,C2.3,2781,1604797740,1604798100,1604798340,https://www.spaceweatherlive.com/en/archive/2020/11/08/xray.html
26,C2.3,2778,1603796820,1603797480,1603797840,https://www.spaceweatherlive.com/en/archive/2020/10/27/xray.html
27,C2.1,-,1604624400,1604624640,1604624880,https://www.spaceweatherlive.com/en/archive/2020/11/06/xray.html
28,C2,2770,1597473120,1597474020,1597474800,https://www.spaceweatherlive.com/en/archive/2020/08/15/xray.html
29,C1.9,2783,1605890640,1605891780,1605892260,https://www.spaceweatherlive.com/en/archive/2020/11/20/xray.html
30,C1.8,2781,1604509080,1604509860,1604510400,https://www.spaceweatherlive.com/en/archive/2020/11/04/xray.html
31,C1.8,-,1604537580,1604537760,1604538000,https://www.spaceweatherlive.com/en/archive/2020/11/05/xray.html
32,C1.8,2781,1604675580,1604676120,1604676360,https://www.spaceweatherlive.com/en/archive/2020/11/06/xray.html
33,C1.8,2781,1604729520,1604729700,1604730000,https://www.spaceweatherlive.com/en/archive/2020/11/07/xray.html
34,C1.8,2786,1606373520,1606373700,1606373940,https://www.spaceweatherlive.com/en/archive/2020/11/26/xray.html
35,C1.7,2786,1606959900,1606960560,1606960980,https://www.spaceweatherlive.com/en/archive/2020/12/03/xray.html
36,C1.7,2781,1604556360,1604556960,1604557320,https://www.spaceweatherlive.com/en/archive/2020/11/05/xray.html
37,C1.7,2781,1604582220,1604582820,1604583180,https://www.spaceweatherlive.com/en/archive/2020/11/05/xray.html
38,C1.7,2781,1604623620,1604623800,1604624040,https://www.spaceweatherlive.com/en/archive/2020/11/06/xray.html
39,C1.6,2786,1606649040,1606650240,1606651380,https://www.spaceweatherlive.com/en/archive/2020/11/29/xray.html
