TGF Name,Ra,Dec,Start Time Observation,End Time Observation,Trigger Time,reliability,GeoLon,GeoLat,Normalised Duration,source
TGF140308747,296.9,0.55,1394297621.522632,1394298235.933784,1394297753.540987,1.0,116.6167,-9.8667,614.4111521244049,fermi_tgf
TGF121010862,259.3,0.5833,1349894333.004579,1349894481.486775,1349894469.294606,1.0,300.117,0.033,148.482195854187,fermi_tgf
TGF160801464,48.6333,0.6833,1470042337.399149,1470042951.808208,1470042473.737054,1.0,283.3667,10.0333,614.409059047699,fermi_tgf
TGF220118526,211.1333,1.3333,1642505690.958282,1642506305.369313,1642505827.792624,1.0,23.35,-17.75,614.4110310077667,fermi_tgf
TGF140807544,313.75,1.5833,1407409297.886923,1407409879.527663,1407409429.616766,1.0,269.4,10.6,581.6407399177551,fermi_tgf
TGF211020409,114.8,1.6333,1634715997.533408,1634716611.943433,1634716129.791431,1.0,347.1167,9.15,614.4100251197815,fermi_tgf
TGF151209879,161.7833,1.7167,1449691387.066899,1449692001.476562,1449691524.828936,1.0,134.05,-5.8333,614.4096629619598,fermi_tgf
TGF230525789,265.667,1.7667000000000002,1685033664.19867,1685034278.609258,1685033801.400903,1.0,345.2,8.3,614.4105880260468,fermi_tgf
TGF100225345,48.6833,2.3333,1267082030.086076,1267082644.497912,1267082166.232511,1.0,135.567,-11.433,614.4118359088898,fermi_tgf
TGF200917955,222.0,2.7667,1600375958.858934,1600376573.269723,1600376093.117188,1.0,269.7333,22.65,614.4107890129089,fermi_tgf
TGF220606558,330.3,3.1333,1654514495.81046,1654515110.221088,1654514633.716692,1.0,209.3333,23.2,614.4106278419495,fermi_tgf
TGF231220343,68.0333,3.3333,1703056284.26144,1703056898.672752,1703056418.503802,1.0,126.3,-11.2333,614.4113118648529,fermi_tgf
TGF230711838,22.75,3.6167,1689098704.87082,1689099319.280925,1689098841.176941,1.0,277.3167,22.5333,614.4101049900055,fermi_tgf
TGF230810343,224.067,3.7,1691647903.600019,1691648518.012699,1691648038.00263,1.0,124.4,9.4167,614.4126799106598,fermi_tgf
TGF170601502,192.5,4.25,1496311238.592106,1496311853.002051,1496311371.250167,1.0,108.3667,24.15,614.4099450111389,fermi_tgf
TGF231204648,288.75,4.3667,1701700277.657931,1701700892.071576,1701700415.308844,1.0,16.2833,-14.6,614.413645029068,fermi_tgf
TGF121112183,307.8167,4.4333,1352690445.772509,1352690855.379541,1352690583.566773,1.0,281.133,6.2,409.6070318222046,fermi_tgf
TGF201030335,27.0333,4.6,1604041241.103391,1604041855.514543,1604041378.033729,1.0,124.4333,10.4333,614.4111521244049,fermi_tgf
TGF081223051,347.9,5.0,1229991059.703067,1229991674.113011,1229991194.665159,0.8353,203.2749,-16.8996,614.409943819046,fermi_tgf
TGF140405771,260.2333,5.2833,1396715296.716727,1396715911.127838,1396715429.406975,1.0,79.0167,6.2,614.4111108779907,fermi_tgf
TGF090510498,95.4333,5.3667,1241949303.279501,1241949917.689164,1241949435.9854,0.9804,24.0638,-5.245,614.4096629619598,fermi_tgf
TGF160915871,353.4,5.3667,1473965530.433728,1473965792.582014,1473965663.411884,1.0,294.5,3.2333,262.14828610420227,fermi_tgf
TGF140725422,45.2667,5.45,1406275542.516938,1406276156.926681,1406275675.559025,1.0,276.85,8.5167,614.4097430706024,fermi_tgf
TGF151002956,270.033,5.5667,1443819247.366561,1443819861.777109,1443819380.792713,1.0,286.4,-0.5667,614.4105479717255,fermi_tgf
TGF160122806,90.9167,5.75,1453486711.284243,1453487325.694107,1453486847.286321,1.0,131.4167,-22.2667,614.409863948822,fermi_tgf
TGF161220654,352.2333,5.8167,1482244767.89639,1482245382.30907,1482244900.090885,1.0,23.2833,-13.5333,614.4126801490784,fermi_tgf
TGF120227627,115.9667,5.9,1330351200.346045,1330351814.756231,1330351334.220073,1.0,14.867,-16.583,614.4101860523224,fermi_tgf
TGF240307586,230.117,5.95,1709816537.533405,1709817151.943068,1709816671.359394,1.0,289.7833,22.3333,614.4096629619598,fermi_tgf
TGF200915261,224.1333,6.0833,1600143216.071936,1600143830.482645,1600143348.218152,1.0,257.8333,17.65,614.4107091426849,fermi_tgf
TGF130210754,266.5167,6.3,1360515781.992455,1360516396.403043,1360515921.226743,1.0,283.8333,-1.6667,614.4105880260468,fermi_tgf
TGF171008836,110.7,6.3833,1507485699.057814,1507486313.467316,1507485831.123684,1.0,169.7667,0.85,614.409502029419,fermi_tgf
TGF121201261,182.8,6.9333,1354338826.222797,1354339440.632299,1354338963.104855,1.0,121.583,-1.55,614.409502029419,fermi_tgf
TGF210224458,328.283,7.0,1614160662.185673,1614161268.403669,1614160793.419763,1.0,246.4667,10.3333,606.2179961204529,fermi_tgf
TGF141123678,358.8167,7.0667,1416755646.488898,1416756260.893209,1416755782.713787,1.0,77.6,19.1333,614.4043109416962,fermi_tgf
TGF201021238,78.7667,7.2,1603251633.17724,1603252247.587265,1603251770.475389,1.0,310.2667,24.9667,614.4100251197815,fermi_tgf
TGF161008388,114.8167,7.5,1475911004.78586,1475911619.196126,1475911137.092002,1.0,255.1667,18.4667,614.4102659225464,fermi_tgf
TGF140418744,22.25,7.6,1397836102.871132,1397836717.281157,1397836240.729246,1.0,9.95,-4.1,614.4100251197815,fermi_tgf
TGF100925319,81.1833,7.6333,1285393042.9498,1285393649.1686,1285393174.328005,1.0,346.85,7.417,606.2188000679016,fermi_tgf
TGF101226778,75.0167,7.7833,1293385111.919184,1293385726.330496,1293385244.401507,1.0,43.05,-20.683,614.4113121032715,fermi_tgf
TGF130117643,280.51,7.81,1358432631.182742,1358433237.401341,1358432762.288931,1.0,,,606.2185988426208,fermi_tgf
TGF121123712,227.1,7.8333,1353686603.458938,1353687217.869285,1353686735.685056,1.0,25.433,-5.267,614.4103472232819,fermi_tgf
TGF150909111,7.35,8.2167,1441759039.994542,1441759654.403763,1441759173.708482,1.0,106.8,20.0333,614.4092211723328,fermi_tgf
TGF150404881,56.25,8.5,1428174364.833668,1428174979.2449,1428174502.739981,1.0,294.2,5.05,614.4112319946289,fermi_tgf
TGF230323413,193.983,8.5,1679561522.539973,1679562136.951044,1679561654.350242,1.0,103.2167,4.3167,614.411071062088,fermi_tgf
TGF160229127,131.9833,8.6333,1456711203.806175,1456711818.215999,1456711341.856281,1.0,45.9333,-25.2667,614.4098238945007,fermi_tgf
TGF180221314,332.8833,8.7,1519194612.400576,1519195226.812211,1519194744.754918,1.0,185.8833,-8.2833,614.4116349220276,fermi_tgf
TGF091118985,193.1,8.9833,1258583797.342752,1258584411.753702,1258583931.984951,1.0,,,614.4109499454498,fermi_tgf
TGF100617497,81.3333,9.3167,1276768375.805278,1276768990.21643,1276768511.215608,1.0,120.2,8.75,614.4111518859863,fermi_tgf
TGF140220838,32.7333,9.6833,1392923044.924535,1392923659.336089,1392923184.031123,1.0,55.6667,-3.1333,614.4115538597107,fermi_tgf
TGF141204407,64.6,9.7167,1417682597.713208,1417683212.123635,1417682734.211482,1.0,174.7667,-15.7833,614.4104270935059,fermi_tgf
TGF230729151,167.95,9.7667,1690594513.62893,1690595128.041449,1690594652.063705,1.0,282.4,6.3167,614.4125189781189,fermi_tgf
TGF130520303,330.45,9.8,1369026863.451831,1369027469.6687,1369026994.941643,1.0,111.75,23.6167,606.2168688774109,fermi_tgf
TGF190218563,11.3667,9.8333,1550492919.412145,1550493533.824222,1550493051.270533,1.0,25.9167,-15.45,614.4120771884918,fermi_tgf
TGF240514249,105.95,9.8333,1715658993.756822,1715659608.169502,1715659125.631464,1.0,268.5167,14.0667,614.4126799106598,fermi_tgf
TGF130415427,187.1167,10.6167,1366013563.412301,1366014177.823493,1366013697.222559,1.0,89.4833,0.9167,614.4111919403076,fermi_tgf
TGF180522659,125.4667,10.6667,1526996776.279208,1526997382.498933,1526996907.529593,1.0,101.0167,2.6833,606.2197251319885,fermi_tgf
TGF160505869,162.25,10.7167,1462474121.148884,1462474735.558547,1462474255.886918,1.0,86.9,4.2667,614.4096629619598,fermi_tgf
TGF181227900,206.2333,10.75,1545942821.713355,1545943436.12688,1545942954.72414,1.0,126.1667,11.9833,614.4135248661041,fermi_tgf
TGF120530347,206.0167,11.0833,1338358617.453557,1338359199.093935,1338358751.439473,1.0,276.117,7.733,581.640377998352,fermi_tgf
TGF170908655,95.55,11.1,1504878011.999591,1504878626.410139,1504878149.121921,1.0,110.35,0.65,614.4105479717255,fermi_tgf
TGF201209268,79.1333,11.4167,1607491443.684465,1607492058.095858,1607491579.494913,1.0,141.8667,-14.5333,614.4113931655884,fermi_tgf
TGF100202802,251.0833,11.5833,1265134330.021615,1265134944.432244,1265134468.039937,1.0,,,614.4106290340424,fermi_tgf
TGF130318876,357.85,11.8667,1363636715.224157,1363637329.633136,1363636854.010127,1.0,123.5667,9.25,614.4089789390564,fermi_tgf
TGF180523610,3.4167,11.9667,1527078992.213269,1527079606.624742,1527079128.551616,1.0,261.4833,10.9333,614.4114730358124,fermi_tgf
TGF140719892,264.1333,12.1,1405797749.095237,1405798093.164463,1405797887.497222,1.0,298.4833,6.5333,344.06922602653503,fermi_tgf
TGF101003735,268.05,12.2333,1286120157.232931,1286120771.643278,1286120294.547133,1.0,111.317,-2.467,614.4103469848633,fermi_tgf
TGF130607586,251.3167,12.45,1370606490.731044,1370607105.139661,1370606625.932765,1.0,275.2833,23.6833,614.4086170196533,fermi_tgf
TGF141008188,217.35,12.4667,1412735268.051289,1412735882.462279,1412735402.661543,1.0,261.2,17.3333,614.4109899997711,fermi_tgf
TGF100701793,83.3,12.4833,1278003540.553719,1278004154.96306,1278003673.963697,1.0,122.1,9.367,614.4093408584595,fermi_tgf
TGF230614564,251.32,12.51,1686742211.618887,1686742522.921121,1686742347.893545,1.0,282.75,2.9,311.30223393440247,fermi_tgf
TGF210412791,256.8,12.55,1618246569.510752,1618247183.920777,1618246704.472925,1.0,98.7667,1.5833,614.4100251197815,fermi_tgf
TGF100716443,100.3,12.6333,1279269350.642475,1279269965.05242,1279269485.300526,1.0,125.067,5.117,614.4099450111389,fermi_tgf
TGF180610903,338.433,12.65,1528659521.18741,1528660127.406693,1528659652.277707,1.0,18.2667,8.9833,606.2192828655243,fermi_tgf
TGF201006791,264.8167,12.6667,1602003399.806745,1602003743.877541,1602003538.881348,1.0,290.0167,5.3833,344.0707960128784,fermi_tgf
TGF100327513,130.983,12.7167,1269688630.800484,1269689245.210992,1269688764.610662,1.0,205.133,-9.817,614.4105081558228,fermi_tgf
TGF210425893,41.5167,13.1,1619378578.801614,1619379193.213771,1619378717.700237,1.0,126.4833,4.8,614.4121570587158,fermi_tgf
TGF100226338,6.9833,13.1667,1267167885.296474,1267168499.708149,1267168018.034881,1.0,125.55,-13.3,614.4116749763489,fermi_tgf
TGF220903773,75.25,13.2,1662222665.452203,1662223279.861182,1662222797.934003,1.0,172.2,25.2333,614.4089789390564,fermi_tgf
TGF150122819,66.0,13.5833,1421951852.395132,1421952466.804916,1421951987.229162,1.0,128.1667,-8.2667,614.4097838401794,fermi_tgf
TGF180901684,259.8,13.9,1535811806.315795,1535812420.728073,1535811940.846306,1.0,15.8667,2.2833,614.4122779369354,fermi_tgf
TGF180530478,80.2833,13.9333,1527672388.439678,1527673002.852117,1527672525.082348,1.0,256.6333,10.4667,614.4124391078949,fermi_tgf
TGF150327463,261.9,13.9667,1427450691.974933,1427451273.617001,1427450797.096632,1.0,22.5333,-23.1833,581.6420681476593,fermi_tgf
TGF190612260,17.5667,14.0,1560312695.272551,1560313154.033732,1560312829.61107,1.0,277.7667,7.5833,458.7611808776856,fermi_tgf
TGF140924695,203.0667,14.1667,1411569477.702297,1411570092.112242,1411569611.0164,1.0,181.3833,18.0667,614.4099450111389,fermi_tgf
TGF151128116,347.15,14.3833,1448675056.674439,1448675671.085067,1448675194.244644,1.0,129.0,-10.9,614.410628080368,fermi_tgf
TGF121023222,272.55,15.0167,1350962234.176621,1350962848.586726,1350962370.94679,1.0,287.417,14.367,614.4101049900055,fermi_tgf
TGF100905109,312.2333,15.1,1283646889.488418,1283647503.898765,1283647028.082637,1.0,281.083,25.05,614.4103469848633,fermi_tgf
TGF190604577,67.8167,15.1667,1559648955.866995,1559649570.280963,1559649090.893863,1.0,95.55,15.85,614.4139678478241,fermi_tgf
TGF210821332,326.1,15.3167,1629525386.603102,1629525894.515535,1629525519.565205,1.0,107.55,15.4833,507.9124331474304,fermi_tgf
TGF161207863,307.94,15.44,1481139594.540113,1481140208.950138,1481139728.446126,1.0,175.0167,-10.4167,614.4100251197815,fermi_tgf
TGF200218664,282.3,15.45,1582037596.524806,1582038210.937768,1582037734.639607,1.0,138.5667,-13.45,614.4129619598389,fermi_tgf
TGF210427309,220.5667,15.5,1619500973.728846,1619501588.141888,1619501112.227713,1.0,131.15,-11.2167,614.4130418300629,fermi_tgf
TGF110218834,231.7,15.65,1298055515.882586,1298056130.292691,1298055654.140818,1.0,100.667,3.667,614.4101049900055,fermi_tgf
TGF110801661,289.4833,15.7,1312206610.888195,1312207225.297536,1312206745.658214,1.0,121.25,12.267,614.4093408584595,fermi_tgf
TGF110913740,119.95,16.2,1315928636.063205,1315929250.473028,1315928769.313256,1.0,87.233,22.35,614.4098229408264,fermi_tgf
TGF180530413,84.95,16.3167,1527666705.33375,1527667213.248074,1527666842.904438,1.0,282.15,9.9,507.9143240451813,fermi_tgf
TGF200718544,206.15,16.35,1595070076.53383,1595070690.946712,1595070215.000631,1.0,136.8833,9.8,614.4128820896149,fermi_tgf
TGF121103428,318.2,16.5333,1351934014.379033,1351934628.789501,1351934151.165256,1.0,195.067,25.083,614.4104678630829,fermi_tgf
TGF150527948,325.0667,16.55,1432759397.167352,1432760011.576693,1432759536.161368,1.0,189.5,-7.95,614.409341096878,fermi_tgf
TGF230802316,42.3,16.7167,1690954361.693551,1690954976.106311,1690954496.576223,1.0,264.7833,25.4333,614.4127600193024,fermi_tgf
TGF111023352,208.8333,16.7833,1319351033.650213,1319351648.061003,1319351171.124543,1.0,145.5,-7.033,614.4107899665833,fermi_tgf
TGF110522841,335.3,16.7833,1306087747.097549,1306088361.50689,1306087885.467589,1.0,99.583,3.917,614.409341096878,fermi_tgf
TGF230707033,335.967,16.85,1688683501.182814,1688684115.593442,1688683635.856998,1.0,273.5667,13.95,614.410628080368,fermi_tgf
TGF200715712,192.6167,17.1333,1594825411.757746,1594826026.16922,1594825543.584068,1.0,137.65,22.4833,614.4114739894867,fermi_tgf
TGF121023616,254.0833,17.2,1350996271.516322,1350996885.926829,1350996405.534545,1.0,124.767,6.85,614.4105072021484,fermi_tgf
TGF160722829,235.4333,17.75,1469209879.68121,1469210494.090511,1469210012.115052,1.0,278.0833,24.6667,614.4093010425568,fermi_tgf
TGF210805224,56.05,17.8,1628133589.871894,1628134204.284333,1628133724.65861,1.0,268.1667,16.7667,614.4124391078949,fermi_tgf
TGF100216663,82.9667,17.8167,1266331979.938938,1266332594.350854,1266332118.709539,1.0,111.433,-0.6,614.4119160175323,fermi_tgf
TGF181017911,174.4833,17.8833,1539805756.132105,1539806362.35183,1539805890.134516,1.0,302.4333,6.0833,606.21972489357,fermi_tgf
TGF100125883,228.4333,18.2167,1264450158.424531,1264450772.835924,1264450296.12308,1.0,24.884,-1.334,614.4113929271698,fermi_tgf
TGF230901482,73.2833,18.3167,1693560741.565302,1693561355.974442,1693560873.551148,1.0,260.4,8.9833,614.4091401100159,fermi_tgf
TGF231112114,167.0,18.4333,1699753318.722139,1699753933.132848,1699753456.660438,1.0,331.1333,9.8,614.4107091426849,fermi_tgf
TGF190930439,340.7333,18.4333,1569832218.337458,1569832832.748851,1569832357.027955,1.0,294.2167,10.9333,614.4113931655884,fermi_tgf
TGF160424403,172.733,18.4833,1461483501.599908,1461484116.010898,1461483639.650255,1.0,143.7167,5.3,614.4109899997711,fermi_tgf
TGF221001571,81.95,18.7833,1664624439.545596,1664625053.956023,1664624574.667856,1.0,141.9833,-7.1167,614.4104270935059,fermi_tgf
TGF140620586,307.4667,18.9167,1403265721.804342,1403266246.099587,1403265854.15808,1.0,271.4333,8.5333,524.2952449321747,fermi_tgf
TGF221006771,278.9,18.95,1665073648.29973,1665074262.71241,1665073783.246332,1.0,323.55,20.5,614.4126799106598,fermi_tgf
TGF110101344,35.3833,19.0167,1293865994.867881,1293866609.277181,1293866130.245782,1.0,139.65,-15.517,614.4092998504639,fermi_tgf
TGF150918289,65.8833,19.2167,1442552075.581589,1442552689.991252,1442552212.287748,1.0,296.75,7.0667,614.4096629619598,fermi_tgf
TGF230331948,58.9,19.2667,1680295354.883695,1680295969.294323,1680295494.102091,1.0,10.65,2.0167,614.410628080368,fermi_tgf
TGF210413552,291.7,19.2833,1618312384.926045,1618312999.336512,1618312518.256201,1.0,11.0,-7.3833,614.4104671478271,fermi_tgf
TGF150213940,253.8333,19.3,1423863098.839255,1423863713.248917,1423863234.633288,1.0,126.0333,-7.25,614.4096620082855,fermi_tgf
TGF210914220,102.7667,19.4,1631589275.962391,1631589890.374991,1631589411.229129,1.0,264.05,25.4167,614.4126000404358,fermi_tgf
TGF181001729,277.8833,19.5667,1538407666.413465,1538408280.824576,1538407802.639884,1.0,119.0333,-0.9667,614.4111108779907,fermi_tgf
TGF100604105,60.6667,19.6667,1275611341.569968,1275611955.97963,1275611475.267975,1.0,11.0,5.8,614.4096620082855,fermi_tgf
TGF170702203,11.8667,19.9167,1498963790.511748,1498964404.91779,1498963928.817053,1.0,282.1,6.7,614.4060418605804,fermi_tgf
TGF200823468,43.7667,19.9333,1598173880.304833,1598174494.714013,1598174017.778841,1.0,275.6,20.7167,614.4091801643372,fermi_tgf
TGF220814776,266.2333,19.9833,1660494917.382842,1660495531.792948,1660495049.768928,1.0,300.4167,21.2333,614.4101059436798,fermi_tgf
TGF180405504,284.8,19.9833,1522922633.877186,1522923248.288579,1522922772.31168,1.0,145.8667,-5.9167,614.4113929271698,fermi_tgf
TGF210915165,1.0333,20.0167,1631670908.512451,1631671522.923844,1631671047.346942,1.0,27.7167,-8.6167,614.4113931655884,fermi_tgf
TGF150126368,282.2833,20.2333,1422258436.459261,1422259050.869447,1422258575.693469,1.0,140.55,-16.9833,614.4101860523224,fermi_tgf
TGF101115695,31.3333,20.4167,1289835478.17914,1289836092.589608,1289835616.917434,1.0,146.1,-5.983,614.4104678630829,fermi_tgf
TGF141001026,238.0833,20.4833,1412116504.771645,1412117119.182797,1412116641.413954,1.0,268.3333,14.3,614.4111518859863,fermi_tgf
TGF180808673,57.7667,20.6167,1533737208.355808,1533737822.766598,1533737340.838011,1.0,349.2667,14.7667,614.4107899665833,fermi_tgf
TGF240425042,161.067,20.6167,1713999496.348809,1714000110.758914,1713999630.670832,1.0,171.95,-3.3167,614.4101049900055,fermi_tgf
TGF140227023,154.2,20.7333,1393457466.349201,1393458080.75653,1393457599.822707,1.0,110.4167,-1.8167,614.407329082489,fermi_tgf
TGF220105805,54.1167,21.1,1641406601.821871,1641407216.23608,1641406739.824945,1.0,129.8,-13.5667,614.4142088890076,fermi_tgf
TGF170530108,0.25,21.2167,1496104439.582312,1496105053.991894,1496104573.920228,1.0,185.5,-6.6333,614.409581899643,fermi_tgf
TGF111212461,14.1333,21.2667,1323684077.599351,1323684683.818392,1323684209.105578,1.0,115.167,10.0,606.2190411090851,fermi_tgf
TGF201224115,284.8667,21.3,1608774226.071829,1608774840.484147,1608774361.530317,1.0,35.9167,-24.95,614.4123179912567,fermi_tgf
TGF180401513,95.65,21.4833,1522577785.267156,1522578399.676055,1522577919.748905,1.0,13.6,-3.4333,614.4088990688324,fermi_tgf
TGF230525064,323.36,21.62,1684970981.942564,1684971596.353112,1684971116.280761,1.0,249.5667,9.4167,614.4105479717255,fermi_tgf
TGF100214868,6.65,21.6833,1266176895.46562,1266177509.877697,1266177029.660225,1.0,27.717,-11.45,614.4120769500732,fermi_tgf
TGF140104715,174.5667,22.1833,1388851611.343789,1388852225.74959,1388851747.057034,1.0,97.2667,0.7833,614.405800819397,fermi_tgf
TGF150806270,207.2167,22.4167,1438835224.977748,1438835839.38733,1438835360.627827,1.0,278.6667,7.1667,614.4095821380615,fermi_tgf
TGF150609905,109.05,22.5667,1433878849.716827,1433879464.125726,1433878985.590763,1.0,119.6667,-0.8167,614.4088990688324,fermi_tgf
TGF190525670,130.3,22.6833,1558792916.438462,1558793530.84909,1558793055.67283,1.0,123.1,9.1667,614.410628080368,fermi_tgf
TGF110222468,103.5,22.7,1298369541.758211,1298370147.977856,1298369672.944705,1.0,143.817,-20.833,606.219645023346,fermi_tgf
TGF181208578,229.35,22.7,1544273414.717974,1544274020.93617,1544273546.176122,1.0,177.7667,4.1833,606.2181961536407,fermi_tgf
TGF110617920,133.7167,23.0333,1308340979.05506,1308341593.464442,1308341113.105068,1.0,24.183,7.967,614.4093821048737,fermi_tgf
TGF120925954,270.0167,23.1,1348606329.800633,1348606944.210738,1348606464.426778,1.0,5.033,8.033,614.4101049900055,fermi_tgf
TGF190418919,268.05,23.15,1555617708.28582,1555618322.697736,1555617843.328339,1.0,121.6,-0.85,614.4119160175323,fermi_tgf
TGF141008650,201.9,23.35,1412775212.495501,1412775826.906452,1412775348.849821,1.0,87.7167,18.4333,614.4109508991241,fermi_tgf
TGF190806065,226.6667,23.5167,1565047901.49098,1565048335.674383,1565048033.42911,1.0,281.2167,7.3167,434.1834030151367,fermi_tgf
TGF141212602,53.3333,23.55,1418390671.63846,1418391286.048485,1418390806.136584,1.0,20.25,-7.3667,614.4100251197815,fermi_tgf
TGF240513898,221.167,23.6667,1715628683.234806,1715629297.647406,1715628819.125399,1.0,273.3333,11.25,614.4126000404358,fermi_tgf
TGF130724667,165.4,23.85,1374674317.465049,1374674931.87447,1374674455.5471,1.0,274.0,14.9667,614.409420967102,fermi_tgf
TGF121224612,200.1,24.0667,1356356383.253954,1356356997.664985,1356356515.480153,1.0,,,614.4110310077667,fermi_tgf
TGF091130219,39.45,24.1,1259554394.09814,1259555008.509895,1259554532.98059,1.0,,,614.4117550849915,fermi_tgf
TGF130608438,185.6333,24.1167,1370680133.512974,1370680747.921751,1370680267.610778,1.0,271.8,23.0167,614.4087769985199,fermi_tgf
TGF120818995,251.0667,24.2333,1345326648.428459,1345327254.646535,1345326779.90254,1.0,274.7,12.267,606.2180759906769,fermi_tgf
TGF160818576,166.1667,24.3333,1471520794.576943,1471521408.986686,1471520927.795009,1.0,126.95,16.6667,614.4097430706024,fermi_tgf
TGF191012787,248.0,24.3833,1570899099.70791,1570899714.118378,1570899234.430133,1.0,75.7167,12.0833,614.4104678630829,fermi_tgf
TGF120723882,201.767,24.8333,1343070432.053822,1343071046.462117,1343070563.975577,1.0,85.833,25.217,614.408294916153,fermi_tgf
TGF240303255,161.45,24.8833,1709442294.651027,1709442909.064069,1709442426.7657,1.0,151.7,-4.3833,614.4130420684814,fermi_tgf
TGF111004631,268.95,25.05,1317733612.493397,1317734226.903221,1317733744.623359,1.0,27.85,-1.617,614.4098238945007,fermi_tgf
TGF191113904,295.2167,25.1667,1573677610.975416,1573677832.164319,1573677748.594384,1.0,292.8333,1.6167,221.188903093338,fermi_tgf
TGF140807514,263.0333,25.2,1407406654.342984,1407407268.752767,1407406791.497058,1.0,113.0,-5.0833,614.4097831249237,fermi_tgf
TGF130803857,137.3667,25.2167,1375554702.660263,1375555308.876769,1375554834.118089,1.0,90.4667,24.1667,606.2165060043335,fermi_tgf
TGF211220171,234.9167,25.35,1639969464.818546,1639970079.229335,1639969598.452704,1.0,132.0,-11.95,614.4107890129089,fermi_tgf
TGF200901904,192.45,25.3667,1598989166.70396,1598989781.114307,1598989303.810237,1.0,16.15,10.75,614.4103469848633,fermi_tgf
TGF181004456,268.8333,25.3833,1538643294.820498,1538643901.038051,1538643426.054467,1.0,304.85,24.6333,606.2175529003143,fermi_tgf
TGF120630434,22.4167,25.45,1341044528.089665,1341045142.492448,1341044666.122149,1.0,92.283,24.9,614.4027831554413,fermi_tgf
TGF140624292,19.6333,25.5,1403585926.470673,1403586540.880778,1403586060.760751,1.0,356.3,4.95,614.4101049900055,fermi_tgf
TGF140628393,219.3167,25.6167,1403940197.096385,1403940623.086672,1403940333.562312,1.0,283.2,7.3,425.990287065506,fermi_tgf
TGF170507854,179.4667,25.7167,1494181659.361039,1494182265.578511,1494181792.355087,1.0,105.3667,0.3333,606.217472076416,fermi_tgf
TGF140423311,197.9167,26.2333,1398230746.740259,1398231361.149238,1398230879.04612,1.0,142.65,-9.7833,614.408979177475,fermi_tgf
TGF140315270,231.2333,26.3,1394861223.840035,1394861838.250141,1394861359.298122,1.0,83.9667,-2.3667,614.4101059436798,fermi_tgf
TGF180523662,65.4667,26.3833,1527083427.14894,1527084041.560252,1527083560.879295,1.0,158.5,24.4167,614.4113118648529,fermi_tgf
TGF201224632,217.0833,26.45,1608818844.380088,1608819458.793291,1608818977.614851,1.0,138.0667,-15.0,614.4132030010223,fermi_tgf
TGF170328470,152.033,26.55,1490692492.734379,1490693107.145087,1490692625.008535,1.0,36.5833,-8.9833,614.410707950592,fermi_tgf
TGF141215011,336.6167,26.5667,1418598809.00555,1418599415.223625,1418598940.095685,1.0,11.7667,-3.3167,606.2180750370026,fermi_tgf
TGF120708662,236.0,26.75,1341755450.086655,1341756064.491771,1341755586.343691,1.0,18.317,1.667,614.4051160812378,fermi_tgf
TGF190821888,243.0167,26.95,1566414990.135084,1566415604.544425,1566415129.3052,1.0,84.35,12.2167,614.409341096878,fermi_tgf
TGF150127618,103.8333,27.3333,1422366457.849328,1422367072.259595,1422366590.059353,1.0,10.15,-4.3167,614.4102668762207,fermi_tgf
TGF231012486,258.217,27.35,1697103415.13304,1697104029.546162,1697103552.735753,1.0,77.5833,9.7667,614.4131219387054,fermi_tgf
TGF100610202,116.9333,27.3667,1276138100.861782,1276138707.079978,1276138232.623892,1.0,273.85,12.483,606.2181959152222,fermi_tgf
TGF230724873,199.9,27.6833,1690224898.031048,1690225512.440269,1690225036.481072,1.0,83.6167,17.35,614.4092209339142,fermi_tgf
TGF211006877,270.71,27.72,1633546828.327949,1633547229.74444,1633546962.122677,1.0,288.3,7.2333,401.41649103164673,fermi_tgf
TGF160826717,218.4,28.1833,1472224249.656075,1472224864.065577,1472224383.626099,1.0,111.1833,17.7667,614.409502029419,fermi_tgf
TGF230322197,275.0,28.2,1679456505.160408,1679457119.571921,1679456641.258845,1.0,32.3,-13.95,614.4115130901337,fermi_tgf
TGF230626292,56.6667,28.2167,1687755479.059142,1687756068.895331,1687755614.133766,1.0,270.85,11.1833,589.8361887931824,fermi_tgf
TGF150906805,345.6833,28.3667,1441559859.125081,1441560473.535186,1441559992.983136,1.0,278.8167,25.6,614.4101049900055,fermi_tgf
TGF170312490,197.25,28.6,1489315361.542667,1489315975.953215,1489315494.79292,1.0,168.6667,-14.7667,614.4105479717255,fermi_tgf
TGF101123225,318.65,28.6167,1290486097.101326,1290486711.511753,1290486235.855472,1.0,104.3,-6.883,614.4104270935059,fermi_tgf
TGF190611194,79.35,28.7167,1560220622.510603,1560221236.923565,1560220760.209394,1.0,260.4333,23.5833,614.4129619598389,fermi_tgf
TGF181009128,286.3,28.85,1539046899.276629,1539047513.687418,1539047033.294852,1.0,290.5833,5.0167,614.4107890129089,fermi_tgf
TGF120526439,332.7167,28.85,1338021024.951907,1338021639.360523,1338021156.857648,1.0,280.417,10.933,614.408616065979,fermi_tgf
TGF140125521,68.1667,29.05,1390649298.176949,1390649535.74975,1390649429.811519,1.0,142.8,-18.4667,237.57280087471008,fermi_tgf
TGF190319608,254.15,29.4333,1553002383.564511,1553002997.975501,1553002516.030821,1.0,95.2667,6.2667,614.4109899997711,fermi_tgf
TGF150621275,38.6167,29.4833,1434861199.038,1434861813.447583,1434861332.623999,1.0,271.6,5.6333,614.4095828533173,fermi_tgf
