GeoLon,GeoLat,Orbit,Trigger Time,T50(ms),T50_Err(ms),T50+/-Err(ms),Satellite Altitude(km),ML Counts,ML Counts Err,ML Counts+/-Err,TGF Name,EventType,Normalised Duration
126.11,-1.09,68007,1590697937,0.09,0.016,9.000e-2+/-1.600e-2,467.56,16.00,4.00,16.00+/-4.00,200528.20321,0,0.00018
144.47,-0.83,68030,1590830782,0.082,0.018,8.200e-2+/-1.800e-2,461.14,11.00,3.30,11.00+/-3.30,200530.09262,0,0.000164
120.38,-0.82,68030,1590836403,0.038,0.008,3.800e-2+/-8.000e-3,461.27,11.00,3.30,11.00+/-3.30,200530.11000,0,0.000076
138.11,-2.23,68030,1590842723,0.043,0.008,4.300e-2+/-8.000e-3,457.93,14.00,3.70,14.00+/-3.70,200530.12452,0,0.000086
109.49,-2.33,68036,1590860314,0.027,0.005,2.700e-2+/-5.000e-3,458.82,14.00,3.70,14.00+/-3.70,200530.17383,0,0.000054
116.11,-0.47,68036,1590872472,0.054,0.013,5.400e-2+/-1.300e-2,465.2,9.9,3.20,9.9+/-3.20,200530.21011,0,0.000108
122.15,-1.81,68045,1590926796,0.357,0.058,3.570e-1+/-5.800e-2,460.11,19.00,4.30,19.00+/-4.30,200531.12063,0,0.000714
111.73,-2.48,68050,1590938668,0.049,0.009,4.900e-2+/-9.000e-3,457.81,14.9,3.90,14.9+/-3.90,200531.15242,0,0.000098
133.35,-1.36,68073,1591089638,0.165,0.018,1.650e-1+/-1.800e-2,465.58,41.9,6.50,41.9+/-6.50,200602.09203,0,0.00033
107.32,-2.46,68073,1591107274,0.05,0.009,5.000e-2+/-9.000e-3,459.86,14.00,3.70,14.00+/-3.70,200602.14143,0,0.0001
25.64,-0.88,68073,1591111932,0.12,0.016,1.200e-1+/-1.600e-2,467.88,28.00,5.30,28.00+/-5.30,200602.15321,0,0.00024
67.84,-2.21,68079,1591124684,0.163,0.023,1.630e-1+/-2.300e-2,457.83,24.00,4.90,24.00+/-4.90,200602.19044,0,0.000326
115.78,0.49,68088,1591167657,0.271,0.047,2.710e-1+/-4.700e-2,472.51,16.9,4.10,16.9+/-4.10,200603.07005,0,0.000542
136.41,-2.2,68088,1591180052,0.069,0.016,6.900e-2+/-1.600e-2,463.86,13.9,3.70,13.9+/-3.70,200603.10273,0,0.000138
99.85,-2.39,68093,1591191488,0.031,0.005,3.100e-2+/-5.000e-3,462.51,14.00,3.70,14.00+/-3.70,200603.13380,0,0.000062
103.06,-2.43,68093,1591191542,0.115,0.022,1.150e-1+/-2.200e-2,462.08,15.00,3.90,15.00+/-3.90,200603.13390,0,0.00023
23.14,-1.72,68093,1591202253,0.045,0.009,4.500e-2+/-9.000e-3,466.99,12.00,3.50,12.00+/-3.50,200603.16373,0,0.00009
102.5,1.08,68093,1591221649,0.339,0.055,3.390e-1+/-5.500e-2,461.54,19.9,4.50,19.9+/-4.50,200603.22004,0,0.000678
126.41,2.42,68093,1591228073,0.036,0.008,3.600e-2+/-8.000e-3,468.37,12.00,3.50,12.00+/-3.50,200603.23475,0,0.000072
98.6,2.37,68097,1591233632,0.02,0.004,2.000e-2+/-4.000e-3,467.68,11.00,3.30,11.00+/-3.30,200604.01203,0,0.00004
103.06,-0.03,68101,1591257807,0.039,0.008,3.900e-2+/-8.000e-3,472.86,10.00,3.20,10.00+/-3.20,200604.08032,0,0.000078
111.71,-1.45,68101,1591263977,0.058,0.011,5.800e-2+/-1.100e-2,469.56,16.00,4.00,16.00+/-4.00,200604.09461,0,0.000116
12.41,-1.32,68107,1591286412,0.177,0.026,1.770e-1+/-2.600e-2,470.44,24.9,5.00,24.9+/-5.00,200604.1600,0,0.000354
13.94,-1.38,68107,1591286437,0.024,0.005,2.400e-2+/-5.000e-3,470.26,10.00,3.20,10.00+/-3.20,200604.16003,0,0.000048
21.17,-1.65,68107,1591286559,0.061,0.011,6.100e-2+/-1.100e-2,469.32,16.9,4.10,16.9+/-4.10,200604.1602,0,0.000122
114.55,0.56,68107,1591300166,0.09,0.018,9.000e-2+/-1.800e-2,458.81,18.6,4.40,18.6+/-4.40,200604.19492,2,0.00018
114.55,0.56,68107,1591300166,0.071,0.022,7.100e-2+/-2.200e-2,458.81,5.8,2.40,5.8+/-2.40,200604.19492,3,0.000142
114.55,0.56,68107,1591300166,0.082,0.026,8.200e-2+/-2.600e-2,458.81,5.00,2.20,5.00+/-2.20,200604.19492,3,0.000164
124.36,0.09,68117,1591336477,0.125,0.024,1.250e-1+/-2.400e-2,473.67,28.8,5.40,28.8+/-5.40,200605.05543,0,0.00025
19.43,-2.26,68126,1591376892,0.085,0.016,8.500e-2+/-1.600e-2,468.39,13.9,3.70,13.9+/-3.70,200605.17081,0,0.00017
20.11,-2.48,68126,1591382928,0.024,0.005,2.400e-2+/-5.000e-3,464.85,11.00,3.30,11.00+/-3.30,200605.18484,0,0.000048
116.09,-0.63,68126,1591426701,0.314,0.047,3.140e-1+/-4.700e-2,473.66,24.7,5.00,24.7+/-5.00,200606.06582,0,0.000628
129.53,-2.38,68131,1591445000,0.201,0.032,2.010e-1+/-3.200e-2,464.41,20.00,4.50,20.00+/-4.50,200606.12032,0,0.000402
25.76,-0.88,68145,1591533624,0.42,0.081,4.200e-1+/-8.100e-2,473.84,14.9,3.90,14.9+/-3.90,200607.12402,0,0.00084
13.74,-1.38,68145,1591539448,0.179,0.032,1.790e-1+/-3.200e-2,473.75,15.9,4.00,15.9+/-4.00,200607.14172,0,0.000358
16.13,-1.47,68145,1591539488,0.121,0.018,1.210e-1+/-1.800e-2,473.68,25.00,5.00,25.00+/-5.00,200607.14180,0,0.000242
25.04,-1.78,68150,1591539638,0.132,0.028,1.320e-1+/-2.800e-2,473.29,10.9,3.30,10.9+/-3.30,200607.14203,0,0.000264
26.91,-1.84,68150,1591539669,0.084,0.011,8.400e-2+/-1.100e-2,473.18,27.00,5.20,27.00+/-5.20,200607.14210,2,0.000168
26.91,-1.84,68150,1591539669,0.134,0.027,1.340e-1+/-2.700e-2,473.18,11.9,3.50,11.9+/-3.50,200607.14210,3,0.000268
26.91,-1.84,68150,1591539669,0.055,0.009,5.500e-2+/-9.000e-3,473.18,16.9,4.10,16.9+/-4.10,200607.14210,3,0.00011
28.71,-2.43,68150,1591551748,0.134,0.018,1.340e-1+/-1.800e-2,467.84,29.6,5.50,29.6+/-5.50,200607.17422,0,0.000268
28.71,-2.43,68150,1591551748,0.035,0.007,3.500e-2+/-7.000e-3,467.84,15.00,3.90,15.00+/-3.90,200607.17422,0,0.00007
24.99,-1.29,68150,1591563734,0.081,0.013,8.100e-2+/-1.300e-2,461.54,17.9,4.20,17.9+/-4.20,200607.21021,0,0.000162
-76.9,2.48,68159,1591616243,0.02,0.004,2.000e-2+/-4.000e-3,460.7,11.00,3.30,11.00+/-3.30,200608.11372,0,0.00004
16.09,-1.46,68159,1591623825,0.035,0.008,3.500e-2+/-8.000e-3,473.91,10.00,3.20,10.00+/-3.20,200608.13434,0,0.00007
20.45,-2.28,68159,1591629923,0.088,0.019,8.800e-2+/-1.900e-2,473.06,10.00,3.20,10.00+/-3.20,200608.15252,0,0.000176
32.46,-0.1,68174,1591696387,0.038,0.008,3.800e-2+/-8.000e-3,470.94,11.9,3.50,11.9+/-3.50,200609.09530,0,0.000076
136.67,-1.61,68188,1591788496,0.042,0.009,4.200e-2+/-9.000e-3,468.34,11.00,3.30,11.00+/-3.30,200610.11281,0,0.000084
8.09,2.44,68198,1591846585,0.039,0.007,3.900e-2+/-7.000e-3,457.38,15.00,3.90,15.00+/-3.90,200611.03362,0,0.000078
23,-1.37,68236,1592069727,0.076,0.012,7.600e-2+/-1.200e-2,472.94,20.00,4.50,20.00+/-4.50,200613.17352,0,0.000152
20.12,0.63,68251,1592166067,0.061,0.016,6.100e-2+/-1.600e-2,469.89,13.8,3.80,13.8+/-3.80,200614.20210,0,0.000122
-63.32,2.44,68260,1592200815,0.103,0.023,1.030e-1+/-2.300e-2,461.82,10.00,3.20,10.00+/-3.20,200615.06001,0,0.000206
100.01,2.44,68294,1592420416,0.081,0.013,8.100e-2+/-1.300e-2,464.35,18.00,4.20,18.00+/-4.20,200617.19001,0,0.000162
124.55,1,68317,1592565403,0.128,0.015,1.280e-1+/-1.500e-2,473.74,38.9,6.20,38.9+/-6.20,200619.11164,0,0.000256
8.47,2.39,68327,1592611655,0.223,0.051,2.230e-1+/-5.100e-2,468.51,10.8,3.30,10.8+/-3.30,200620.00073,0,0.000446
21.93,0.72,68337,1592672119,0.074,0.013,7.400e-2+/-1.300e-2,472.56,15.00,3.90,15.00+/-3.90,200620.16551,0,0.000148
116.1,-2.48,68355,1592794176,0.027,0.005,2.700e-2+/-5.000e-3,458.22,11.00,3.30,11.00+/-3.30,200622.02493,0,0.000054
101.43,-0.04,68360,1592818026,0.569,0.057,5.690e-1+/-5.700e-2,467.69,50.00,7.00,50.00+/-7.00,200622.09270,0,0.001138
104.8,0.12,68360,1592818082,0.039,0.007,3.900e-2+/-7.000e-3,468.17,14.00,3.70,14.00+/-3.70,200622.09280,0,0.000078
132.41,2.47,68374,1592914931,0.1,0.02,1.000e-1+/-2.000e-2,473.54,12.9,3.60,12.9+/-3.60,200623.1222,0,0.0002
22.26,-0.37,68374,1592919110,0.028,0.005,2.800e-2+/-5.000e-3,464.04,15.00,3.90,15.00+/-3.90,200623.13315,0,0.000056
102.84,1.92,68380,1592932509,0.038,0.007,3.800e-2+/-7.000e-3,472.22,17.00,4.10,17.00+/-4.10,200623.17150,0,0.000076
23.14,2.13,68394,1593033584,0.348,0.039,3.480e-1+/-3.900e-2,473.56,44.6,6.70,44.6+/-6.70,200624.2119,0,0.000696
96.91,0.25,68423,1593197469,0.069,0.015,6.900e-2+/-1.500e-2,472.49,11.00,3.30,11.00+/-3.30,200626.18510,0,0.000138
22.31,1.4,68427,1593208268,0.03,0.007,3.000e-2+/-7.000e-3,473.62,12.00,3.50,12.00+/-3.50,200626.2151,0,0.00006
112.05,1.63,68460,1593438681,0.196,0.035,1.960e-1+/-3.500e-2,470.95,17.8,4.20,17.8+/-4.20,200629.13512,0,0.000392
20.7,2.19,68466,1593455224,0.088,0.012,8.800e-2+/-1.200e-2,468.08,28.00,5.30,28.00+/-5.30,200629.18270,0,0.000176
24.3,2.1,68466,1593455285,0.198,0.038,1.980e-1+/-3.800e-2,468.59,13.9,3.70,13.9+/-3.70,200629.1828,0,0.000396
17.17,0.6,68470,1593467215,0.042,0.008,4.200e-2+/-8.000e-3,472.82,16.00,4.00,16.00+/-4.00,200629.21465,0,0.000084
23.55,2.47,68480,1593533585,0.059,0.009,5.900e-2+/-9.000e-3,462.92,19.00,4.40,19.00+/-4.40,200630.16130,0,0.000118
150.28,-1.08,68532,1593867027,0.034,0.008,3.400e-2+/-8.000e-3,469.83,10.00,3.20,10.00+/-3.20,200704.12502,0,0.000068
27.53,-0.96,68538,1593895093,0.045,0.008,4.500e-2+/-8.000e-3,468.76,17.00,4.10,17.00+/-4.10,200704.20381,0,0.00009
100.91,-2.4,68552,1593974634,0.272,0.049,2.720e-1+/-4.900e-2,472.82,15.9,4.00,15.9+/-4.00,200705.18435,0,0.000544
70.64,-1.39,68556,1593998225,0.036,0.007,3.600e-2+/-7.000e-3,472.01,15.00,3.90,15.00+/-3.90,200706.01170,0,0.000072
97.93,-0.2,68556,1593998683,0.094,0.022,9.400e-2+/-2.200e-2,468.7,21.5,4.70,21.5+/-4.70,200706.01244,2,0.000188
97.93,-0.2,68556,1593998683,0.015,0.004,1.500e-2+/-4.000e-3,468.7,8.00,2.80,8.00+/-2.80,200706.01244,3,0.00003
100.77,-1.01,68566,1594046918,0.081,0.012,8.100e-2+/-1.200e-2,465.16,22.00,4.70,22.00+/-4.70,200706.1448,0,0.000162
99.85,-0.12,68585,1594167386,0.108,0.02,1.080e-1+/-2.000e-2,471.88,15.00,3.90,15.00+/-3.90,200708.00162,0,0.000216
115.88,-2.21,68595,1594233915,0.049,0.009,4.900e-2+/-9.000e-3,472.4,13.9,3.70,13.9+/-3.70,200708.18451,0,0.000098
21.42,-1.43,68599,1594262455,0.023,0.005,2.300e-2+/-5.000e-3,473.55,11.00,3.30,11.00+/-3.30,200709.02405,0,0.000046
20.15,1.61,68599,1594280509,0.159,0.034,1.590e-1+/-3.400e-2,469.39,11.00,3.30,11.00+/-3.30,200709.0741,0,0.000318
21.64,1.66,68599,1594280534,0.042,0.008,4.200e-2+/-8.000e-3,469.19,14.00,3.70,14.00+/-3.70,200709.07421,0,0.000084
22.51,2.15,68604,1594298619,0.036,0.008,3.600e-2+/-8.000e-3,459.49,9.9,3.20,9.9+/-3.20,200709.12433,0,0.000072
126.81,-0.02,68618,1594372651,0.028,0.007,2.800e-2+/-7.000e-3,457.43,10.00,3.20,10.00+/-3.20,200710.09173,0,0.000056
124.65,-1,68618,1594378638,0.026,0.005,2.600e-2+/-5.000e-3,458.33,12.00,3.50,12.00+/-3.50,200710.10571,0,0.000052
100.39,1.16,68633,1594456546,0.051,0.009,5.100e-2+/-9.000e-3,459.11,14.00,3.70,14.00+/-3.70,200711.08354,0,0.000102
101.37,0.05,68633,1594462585,0.143,0.016,1.430e-1+/-1.600e-2,457.59,36.00,6.00,36.00+/-6.00,200711.10162,0,0.000286
27.47,-2.39,68638,1594497490,0.108,0.013,1.080e-1+/-1.300e-2,461.1,31.00,5.60,31.00+/-5.60,200711.19581,0,0.000216
29.17,-1.03,68667,1594654145,0.171,0.022,1.710e-1+/-2.200e-2,458.03,32.00,5.60,32.00+/-5.60,200713.15290,0,0.000342
126.05,1.95,68671,1594697934,0.154,0.02,1.540e-1+/-2.000e-2,467.68,28.9,5.40,28.9+/-5.40,200714.03385,0,0.000308
118.8,-1.7,68676,1594721908,0.036,0.007,3.600e-2+/-7.000e-3,457.8,13.00,3.60,13.00+/-3.60,200714.10182,0,0.000072
136.54,-2.27,68676,1594734249,0.039,0.007,3.900e-2+/-7.000e-3,460.72,15.00,3.90,15.00+/-3.90,200714.13440,0,0.000078
115.28,-0.59,68690,1594800161,0.045,0.008,4.500e-2+/-8.000e-3,461.35,12.9,3.60,12.9+/-3.60,200715.08024,1,0.00009
22.72,-1.7,68695,1594828732,0.046,0.008,4.600e-2+/-8.000e-3,458.95,17.00,4.10,17.00+/-4.10,200715.15585,0,0.000092
21.12,-2.29,68695,1594834728,0.089,0.019,8.900e-2+/-1.900e-2,457.72,10.9,3.30,10.9+/-3.30,200715.17384,0,0.000178
135.46,0.42,68695,1594836638,0.066,0.012,6.600e-2+/-1.200e-2,468.25,15.00,3.90,15.00+/-3.90,200715.18103,0,0.000132
20.84,-0.44,68700,1594858816,0.03,0.007,3.000e-2+/-7.000e-3,464.98,10.00,3.20,10.00+/-3.20,200716.00201,0,0.00006
135.5,-1.65,68704,1594908926,0.19,0.028,1.900e-1+/-2.800e-2,459.89,21.9,4.70,21.9+/-4.70,200716.14152,0,0.00038
144.6,-0.83,68714,1594963298,0.055,0.011,5.500e-2+/-1.100e-2,464.55,13.00,3.60,13.00+/-3.60,200717.05213,0,0.00011
111.9,-2.18,68719,1594980822,0.15,0.032,1.500e-1+/-3.200e-2,459.8,10.9,3.30,10.9+/-3.30,200717.10134,0,0.0003
135.92,-2.48,68719,1594981223,0.069,0.011,6.900e-2+/-1.100e-2,457.94,19.00,4.30,19.00+/-4.30,200717.10202,0,0.000138
116.73,-2.48,68719,1594986926,0.097,0.018,9.700e-2+/-1.800e-2,457.77,18.8,4.40,18.8+/-4.40,200717.11552,0,0.000194
30.71,-1.95,68719,1594997536,0.088,0.028,8.800e-2+/-2.800e-2,461.17,10.9,3.30,10.9+/-3.30,200717.14521,0,0.000176
101.15,1.9,68724,1595022806,0.484,0.047,4.840e-1+/-4.700e-2,469.05,52.00,7.20,52.00+/-7.20,200717.2153,0,0.000968
102.23,1.09,68728,1595046923,0.028,0.005,2.800e-2+/-5.000e-3,471.98,12.00,3.50,12.00+/-3.50,200718.04352,0,0.000056
104.15,-0.08,68728,1595052980,0.039,0.009,3.900e-2+/-9.000e-3,469.13,10.00,3.20,10.00+/-3.20,200718.06162,0,0.000078
-19.71,-0.1,68757,1595207526,0.148,0.035,1.480e-1+/-3.500e-2,458.5,10.9,3.30,10.9+/-3.30,200720.01120,0,0.000296
108.68,-1.33,68757,1595227749,0.146,0.14,1.460e-1+/-1.400e-1,469.36,16.4,5.40,16.4+/-5.40,200720.06490,0,0.000292
100.07,-2.01,68762,1595251699,0.049,0.008,4.900e-2+/-8.000e-3,458.51,17.00,4.10,17.00+/-4.10,200720.13281,0,0.000098
95.1,0.76,68767,1595269686,0.047,0.008,4.700e-2+/-8.000e-3,459.18,16.00,4.00,16.00+/-4.00,200720.18280,0,0.000094
100,-2.39,68776,1595323987,0.032,0.005,3.200e-2+/-5.000e-3,466.11,15.00,3.90,15.00+/-3.90,200721.09330,0,0.000064
101.35,-2.43,68776,1595330033,0.074,0.013,7.400e-2+/-1.300e-2,462.52,18.8,4.30,18.8+/-4.30,200721.11135,0,0.000148
102.5,-2.42,68776,1595330052,0.121,0.018,1.210e-1+/-1.800e-2,462.36,22.9,4.80,22.9+/-4.80,200721.11141,0,0.000242
105.81,-2.38,68776,1595330107,0.098,0.018,9.800e-2+/-1.800e-2,461.91,15.00,3.90,15.00+/-3.90,200721.11150,0,0.000196
115.64,-2.21,68776,1595330271,0.286,0.059,2.860e-1+/-5.900e-2,460.65,11.9,3.50,11.9+/-3.50,200721.11175,0,0.000572
100.16,-0.11,68781,1595348082,0.058,0.012,5.800e-2+/-1.200e-2,457.4,13.00,3.60,13.00+/-3.60,200721.16144,0,0.000116
-171.49,-1.47,68786,1595403777,0.059,0.012,5.900e-2+/-1.200e-2,459.26,13.00,3.60,13.00+/-3.60,200722.07425,0,0.000118
102.75,-2.42,68790,1595414391,0.103,0.013,1.030e-1+/-1.300e-2,464.4,30.00,5.50,30.00+/-5.50,200722.10395,0,0.000206
111.11,2.3,68796,1595456694,0.625,0.076,6.250e-1+/-7.600e-2,466.76,34.00,5.80,34.00+/-5.80,200722.22245,0,0.00125
100.59,-2.44,68833,1595667358,0.098,0.018,9.800e-2+/-1.800e-2,470.75,16.9,4.10,16.9+/-4.10,200725.08555,0,0.000196
26.05,0.88,68939,1596298615,0.367,0.088,3.670e-1+/-8.800e-2,471.9,14.6,3.90,14.6+/-3.90,200801.16165,0,0.000734
49.95,2.07,68939,1596317086,0.156,0.034,1.560e-1+/-3.400e-2,459.45,11.00,3.30,11.00+/-3.30,200801.21244,0,0.000312
126.22,2.42,68948,1596378602,0.053,0.009,5.300e-2+/-9.000e-3,463.35,17.00,4.10,17.00+/-4.10,200802.14300,0,0.000106
143.32,-0.76,68996,1596649958,0.051,0.011,5.100e-2+/-1.100e-2,458.34,12.00,3.50,12.00+/-3.50,200805.17523,0,0.000102
-11.69,1.77,68996,1596671460,0.07,0.016,7.000e-2+/-1.600e-2,466.26,9.9,3.20,9.9+/-3.20,200805.23510,0,0.00014
-66.92,1.89,69025,1596833176,0.051,0.012,5.100e-2+/-1.200e-2,472.27,10.00,3.20,10.00+/-3.20,200807.20461,0,0.000102
143.94,-2.47,69040,1596921037,0.101,0.018,1.010e-1+/-1.800e-2,457.39,17.9,4.20,17.9+/-4.20,200808.21103,0,0.000202
113.97,1.58,69077,1597149438,0.028,0.005,2.800e-2+/-5.000e-3,473.43,11.00,3.30,11.00+/-3.30,200811.1237,0,0.000056
140.5,-2.27,69097,1597252288,0.125,0.024,1.250e-1+/-2.400e-2,465.49,13.00,3.60,13.00+/-3.60,200812.17112,0,0.00025
138.29,-2.48,69097,1597258275,0.038,0.008,3.800e-2+/-8.000e-3,462.43,11.00,3.30,11.00+/-3.30,200812.18511,0,0.000076
137.52,-1.59,69097,1597270308,0.058,0.011,5.800e-2+/-1.100e-2,457.78,15.00,3.90,15.00+/-3.90,200812.22114,0,0.000116
-74.5,2.18,69097,1597272781,0.02,0.004,2.000e-2+/-4.000e-3,471.36,10.00,3.20,10.00+/-3.20,200812.22530,0,0.00004
23.2,-2.14,69101,1597292490,0.305,0.046,3.050e-1+/-4.600e-2,459.53,23.7,4.90,23.7+/-4.90,200813.04213,0,0.00061
21.64,-0.43,69130,1597473176,0.016,0.004,1.600e-2+/-4.000e-3,458.05,10.00,3.20,10.00+/-3.20,200815.06325,0,0.000032
117.05,-1.47,69140,1597528986,0.031,0.007,3.100e-2+/-7.000e-3,461.66,11.00,3.30,11.00+/-3.30,200815.22030,0,0.000062
-71.23,1.33,69140,1597531856,0.063,0.012,6.300e-2+/-1.200e-2,469.44,13.00,3.60,13.00+/-3.60,200815.22505,0,0.000126
89.25,-2.27,69183,1597781516,0.023,0.004,2.300e-2+/-4.000e-3,471.48,13.00,3.60,13.00+/-3.60,200818.20115,0,0.000046
25.31,2.09,69192,1597840680,0.084,0.013,8.400e-2+/-1.300e-2,459.01,17.9,4.20,17.9+/-4.20,200819.12380,0,0.000168
75.77,0.15,69192,1597841524,0.018,0.004,1.800e-2+/-4.000e-3,465.84,11.00,3.30,11.00+/-3.30,200819.12520,0,0.000036
20.5,1.49,69192,1597846622,0.038,0.007,3.800e-2+/-7.000e-3,461.12,14.00,3.70,14.00+/-3.70,200819.14170,0,0.000076
25.94,-0.86,69197,1597858761,0.084,0.018,8.400e-2+/-1.800e-2,468.72,12.00,3.50,12.00+/-3.50,200819.17392,0,0.000168
115.08,-1.55,69206,1597926514,0.08,0.012,8.000e-2+/-1.200e-2,469.54,22.00,4.70,22.00+/-4.70,200820.12283,0,0.00016
99.56,-1.84,69206,1597932278,0.026,13.381,2.600e-2+/-1.338e+1,470.49,17.6,1.40,17.6+/-1.40,200820.14043,0,0.000052
98.95,-0.19,69212,1597962390,0.2,0.031,2.000e-1+/-3.100e-2,467.94,21.2,4.70,21.2+/-4.70,200820.22263,2,0.0004
98.95,-0.19,69212,1597962390,0.085,0.013,8.500e-2+/-1.300e-2,467.94,20.6,4.60,20.6+/-4.60,200820.22263,3,0.00017
26.5,-0.88,69226,1598027434,0.147,0.026,1.470e-1+/-2.600e-2,464.6,16.9,4.10,16.9+/-4.10,200821.16303,0,0.000294
105.38,1.87,69230,1598076944,0.084,0.02,8.400e-2+/-2.000e-2,457.21,9.9,3.20,9.9+/-3.20,200822.06154,0,0.000168
110.89,-0.74,69240,1598125227,0.076,0.013,7.600e-2+/-1.300e-2,472.39,15.00,3.90,15.00+/-3.90,200822.19402,0,0.000152
95.59,-1.71,69249,1598185205,0.061,0.009,6.100e-2+/-9.000e-3,463.75,22.00,4.70,22.00+/-4.70,200823.12200,0,0.000122
98.04,-2.36,69249,1598191270,0.055,0.008,5.500e-2+/-8.000e-3,467.59,20.00,4.50,20.00+/-4.50,200823.14011,0,0.00011
89.16,-1.48,69264,1598269429,0.047,0.009,4.700e-2+/-9.000e-3,460.87,11.00,3.30,11.00+/-3.30,200824.11434,0,0.000094
94.99,-2.48,69264,1598281573,0.073,0.011,7.300e-2+/-1.100e-2,468.43,22.00,4.70,22.00+/-4.70,200824.15061,0,0.000146
108.03,0.23,69269,1598299865,0.027,0.005,2.700e-2+/-5.000e-3,472.88,10.00,3.20,10.00+/-3.20,200824.20110,0,0.000054
112.23,0.42,69269,1598299936,0.094,0.016,9.400e-2+/-1.600e-2,472.64,18.9,4.40,18.9+/-4.40,200824.20121,0,0.000188
99.36,-1.83,69278,1598353931,0.158,0.03,1.580e-1+/-3.000e-2,460.38,14.00,3.70,14.00+/-3.70,200825.11121,0,0.000316
108.97,2.1,69298,1598480591,0.039,0.007,3.900e-2+/-7.000e-3,471.46,16.00,4.00,16.00+/-4.00,200826.22231,0,0.000078
97.71,1.3,69318,1598588827,0.032,0.005,3.200e-2+/-5.000e-3,462.43,14.00,3.70,14.00+/-3.70,200828.04270,0,0.000064
142.41,-2.48,69318,1598607642,0.136,0.016,1.360e-1+/-1.600e-2,460.4,38.9,6.20,38.9+/-6.20,200828.09404,0,0.000272
136.25,-2.29,69322,1598613562,0.108,0.016,1.080e-1+/-1.600e-2,462.6,21.9,4.70,21.9+/-4.70,200828.11192,0,0.000216
20.99,-1.49,69384,1598985097,0.035,0.008,3.500e-2+/-8.000e-3,458.56,11.00,3.30,11.00+/-3.30,200901.18313,0,0.00007
135.18,-2.47,69388,1599029175,0.076,0.011,7.600e-2+/-1.100e-2,458.55,26.00,5.10,26.00+/-5.10,200902.06461,0,0.000152
136.2,1.43,69398,1599059307,0.045,0.008,4.500e-2+/-8.000e-3,465.41,13.00,3.60,13.00+/-3.60,200902.15082,0,0.00009
16.51,-2.29,69398,1599063330,0.026,0.005,2.600e-2+/-5.000e-3,457.44,14.00,3.70,14.00+/-3.70,200902.16153,0,0.000052
142.9,-2.48,69417,1599197964,0.368,0.078,3.680e-1+/-7.800e-2,460.69,20.9,4.60,20.9+/-4.60,200904.05392,0,0.000736
137.92,-2.27,69417,1599203903,0.045,0.008,4.500e-2+/-8.000e-3,458.78,15.00,3.90,15.00+/-3.90,200904.07182,0,0.00009
115.14,-2.24,69422,1599209546,0.196,0.019,1.960e-1+/-1.900e-2,458.75,52.9,7.30,52.9+/-7.30,200904.08522,0,0.000392
142.44,-1.44,69422,1599210001,0.174,0.034,1.740e-1+/-3.400e-2,457.29,13.00,3.60,13.00+/-3.60,200904.09000,0,0.000348
-68.05,2.04,69422,1599212502,0.027,0.005,2.700e-2+/-5.000e-3,472.34,13.00,3.60,13.00+/-3.60,200904.09414,0,0.000054
21.32,-2.27,69436,1599304354,0.063,0.012,6.300e-2+/-1.200e-2,466.91,13.00,3.60,13.00+/-3.60,200905.11123,0,0.000126
20.96,1.6,69470,1599509144,0.094,0.015,9.400e-2+/-1.500e-2,457.3,19.00,4.30,19.00+/-4.30,200907.20054,0,0.000188
27.09,1.26,69489,1599617667,0.134,0.022,1.340e-1+/-2.200e-2,467.2,19.6,4.50,19.6+/-4.50,200909.02142,2,0.000268
27.09,1.26,69489,1599617667,0.131,0.036,1.310e-1+/-3.600e-2,467.2,8.7,3.00,8.7+/-3.00,200909.02142,3,0.000262
27.09,1.26,69489,1599617667,0.572,0.108,5.720e-1+/-1.080e-1,467.2,14.00,3.70,14.00+/-3.70,200909.02142,3,0.001144
108.2,-1.8,69489,1599637099,0.051,0.009,5.100e-2+/-9.000e-3,465.88,15.00,3.90,15.00+/-3.90,200909.07381,0,0.000102
103.5,-1.08,69493,1599643044,0.042,0.008,4.200e-2+/-8.000e-3,463.09,14.00,3.70,14.00+/-3.70,200909.09172,0,0.000084
128.6,-0.05,69499,1599685624,0.066,0.011,6.600e-2+/-1.100e-2,469.76,21.8,4.70,21.8+/-4.70,200909.2107,0,0.000132
110.45,1.35,69508,1599739536,0.108,0.023,1.080e-1+/-2.300e-2,458.34,11.00,3.30,11.00+/-3.30,200910.12053,0,0.000216
29.85,-1.15,69508,1599744211,0.036,0.007,3.600e-2+/-7.000e-3,465.91,17.00,4.10,17.00+/-4.10,200910.13233,0,0.000072
141.26,-1.49,69517,1599800286,0.086,0.011,8.600e-2+/-1.100e-2,468.54,28.9,5.40,28.9+/-5.40,200911.04580,0,0.000172
124.42,-0.15,69522,1599812051,0.043,0.009,4.300e-2+/-9.000e-3,464.12,11.00,3.30,11.00+/-3.30,200911.08141,0,0.000086
123.49,2.37,69522,1599830105,0.07,0.015,7.000e-2+/-1.500e-2,457.07,11.9,3.50,11.9+/-3.50,200911.13150,0,0.00014
23.52,-0.38,69522,1599834457,0.038,0.008,3.800e-2+/-8.000e-3,465.43,12.00,3.50,12.00+/-3.50,200911.14273,0,0.000076
112.28,2.3,69527,1599841962,0.028,0.005,2.800e-2+/-5.000e-3,457.83,14.00,3.70,14.00+/-3.70,200911.16324,0,0.000056
